Element 1: (1, (1, 7), ['%', '.', '.', '%'], [(8, 7), (6, 6), (13, 4)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 8))
Element 2: (1, (1, 8), ['%', '', '.', '%'], [(9, 7), (7, 6), (14, 4)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 9))
Element 3: (1, (1, 9), ['%', '', '%', '%'], [(10, 7), (8, 6), (15, 4)], [True, False, True, True], 94, False, [False, False, False, False], 1077, 'South', (1, 8))
Element 4: (1, (1, 8), ['%', '', '', '%'], [(11, 7), (9, 6), (15, 5)], [True, False, False, True], 92, False, [False, False, False, False], 2096, 'South', (1, 7))
Element 5: (1, (1, 7), ['%', '.', '', '%'], [(11, 8), (10, 6), (15, 6)], [True, False, False, True], 90, False, [False, True, False, False], 4105, 'South', (1, 6))
Element 6: (1, (1, 6), ['%', '.', '', '%'], [(11, 9), (11, 6), (15, 7)], [True, False, False, True], 88, False, [False, True, False, False], 6124, 'South', (1, 5))
Element 7: (1, (1, 5), ['%', '.', '', '%'], [(10, 9), (11, 5), (15, 8)], [True, False, False, True], 86, False, [False, True, False, False], 8143, 'South', (1, 4))
Element 8: (1, (1, 4), ['%', '.', '', '%'], [(10, 8), (11, 4), (15, 9)], [True, False, False, True], 84, False, [False, True, False, False], 10162, 'South', (1, 3))
Element 9: (1, (1, 3), ['%', '.', '', '%'], [(9, 8), (11, 3), (14, 9)], [True, False, False, True], 82, False, [False, True, False, False], 11191, 'South', (1, 2))
Element 10: (1, (1, 2), ['%', '.', '', '%'], [(9, 9), (10, 3), (14, 8)], [True, False, False, True], 80, False, [False, True, False, False], 12220, 'South', (1, 1))
Element 11: (1, (1, 1), ['%', '%', '', '.'], [(8, 9), (10, 4), (14, 7)], [True, True, False, False], 78, False, [False, False, False, True], 13249, 'East', (2, 1))
Element 12: #1#
