Element 1: (1, (4, 9), ['.', '.', '%', '.'], [(8, 5), (13, 8), (15, 6)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 9))
Element 2: (1, (5, 9), ['', '.', '%', '.'], [(9, 5), (14, 8), (15, 7)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (6, 9))
Element 3: (1, (6, 9), ['', '.', '%', '.'], [(10, 5), (15, 8), (14, 7)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '.', '%', '.'], [(11, 5), (15, 9), (14, 6)], [False, False, True, False], 92, False, [False, True, False, True], 2106, 'East', (8, 9))
Element 5: (1, (8, 9), ['', '.', '%', '.'], [(11, 6), (14, 9), (14, 5)], [False, False, True, False], 90, False, [False, True, False, True], 3135, 'East', (9, 9))
Element 6: (1, (9, 9), ['', '.', '%', 'F'], [(11, 7), (13, 9), (15, 5)], [False, False, True, False], 88, False, [False, True, False, False], 4164, 'East', (10, 9))
Element 7: (1, (10, 9), ['', 'F', '%', 'F'], [(11, 8), (12, 9), (15, 4)], [False, False, True, False], 86, False, [False, False, False, False], 6183, 'East', (11, 9))
Element 8: (1, (11, 9), ['', '', '%', ''], [(10, 8), (12, 8), (15, 3)], [False, False, True, False], 84, False, [False, False, False, False], 8202, 'East', (12, 9))
Element 9: (1, (12, 9), ['', '', '%', ''], [(10, 7), (12, 7), (15, 2)], [False, False, True, False], 82, False, [False, False, False, False], 9221, 'East', (13, 9))
Element 10: (1, (13, 9), ['', '', '%', ''], [(10, 6), (13, 7), (15, 3)], [False, False, True, False], 80, False, [False, False, False, False], 10230, 'East', (14, 9))
Element 11: (1, (14, 9), ['', '', '%', ''], [(9, 6), (13, 6), (14, 3)], [False, False, True, False], 78, False, [False, False, False, False], 10259, 'East', (15, 9))
Element 12: (1, (15, 9), ['', '', '%', '%'], [(9, 7), (13, 5), (14, 4)], [False, False, True, True], 76, False, [False, False, False, False], 10288, 'South', (15, 8))
Element 13: (1, (15, 8), ['', '', '', '%'], [(9, 8), (13, 4), (14, 3)], [False, False, False, True], 74, False, [False, False, False, False], 10307, 'South', (15, 7))
Element 14: (1, (15, 7), ['', '', '', '%'], [(8, 8), (13, 3), (14, 4)], [False, False, False, True], 72, False, [False, False, False, False], 10326, 'South', (15, 6))
Element 15: (1, (15, 6), ['', '', '', '%'], [(8, 7), (13, 2), (14, 3)], [False, False, False, True], 70, False, [False, False, False, False], 10345, 'South', (15, 5))
Element 16: (1, (15, 5), ['', '', '', '%'], [(8, 6), (13, 1), (15, 3)], [False, False, False, True], 68, False, [False, False, False, False], 10364, 'South', (15, 4))
Element 17: (1, (15, 4), ['', '', '', '%'], [(7, 6), (14, 1), (14, 3)], [False, False, False, True], 66, False, [False, False, False, False], 10383, 'South', (15, 3))
Element 18: (1, (15, 3), ['', '', '', '%'], [(7, 7), (13, 1), (14, 4)], [False, False, False, True], 64, False, [False, False, False, False], 10392, 'South', (15, 2))
Element 19: (1, (15, 2), ['%', '%', '', '%'], [(7, 8), (12, 1), (15, 4)], [True, True, False, True], 62, False, [False, False, False, False], 10411, 'North', (15, 3))
Element 20: (1, (15, 3), ['', '', '', '%'], [(6, 8), (11, 1), (15, 5)], [False, False, False, True], 60, False, [False, False, False, False], 10430, 'West', (14, 3))
Element 21: (1, (14, 3), ['', '%', '', ''], [(6, 7), (10, 1), (14, 5)], [False, True, False, False], 58, False, [False, False, False, False], 10449, 'North', (14, 4))
Element 22: (1, (14, 4), ['', '', '', ''], [(6, 6), (10, 2), (13, 5)], [False, False, False, False], 56, False, [False, False, False, False], 10468, 'North', (14, 5))
Element 23: (1, (14, 5), ['', '', '', ''], [(6, 5), (10, 3), (12, 5)], [False, False, False, False], 54, False, [False, False, False, False], 11487, 'North', (14, 6))
Element 24: (1, (14, 6), ['', '', '', ''], [(6, 4), (11, 3), (12, 6)], [False, False, False, False], 52, False, [False, False, False, False], 12506, 'North', (14, 7))
Element 25: (1, (14, 7), ['', '', '', ''], [(7, 4), (11, 4), (13, 6)], [False, False, False, False], 50, False, [False, False, False, False], 13515, 'North', (14, 8))
Element 26: #1#
