Element 1: (3, (10, 1), ['.', '%', '.', '.'], [(1, 6), (4, 2), (7, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (11, 1))
Element 2: (3, (11, 1), ['', '%', '%', '.'], [(1, 7), (4, 3), (8, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (12, 1))
Element 3: (3, (12, 1), ['', '%', '%', '.'], [(1, 8), (5, 3), (9, 4)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (13, 1))
Element 4: (3, (13, 1), ['', '%', '.', '.'], [(1, 9), (6, 3), (10, 4)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (14, 1))
Element 5: (3, (14, 1), ['', '%', '%', '%'], [(1, 8), (7, 3), (11, 4)], [False, True, True, True], 90, False, [False, False, False, False], 2155, 'West', (13, 1))
Element 6: (3, (13, 1), ['', '%', '.', ''], [(1, 7), (8, 3), (11, 5)], [False, True, False, False], 88, False, [False, False, True, False], 3164, 'North', (13, 2))
Element 7: (3, (13, 2), ['%', '', '.', '%'], [(1, 6), (9, 3), (11, 6)], [True, False, False, True], 86, False, [False, False, True, False], 4183, 'North', (13, 3))
Element 8: (3, (13, 3), ['.', '', '.', '.'], [(1, 5), (10, 3), (11, 7)], [False, False, False, False], 84, False, [True, False, True, True], 6192, 'East', (14, 3))
Element 9: (3, (14, 3), ['', '%', '.', '.'], [(1, 4), (11, 3), (11, 8)], [False, True, False, False], 82, False, [False, False, True, True], 8211, 'East', (15, 3))
Element 10: (3, (15, 3), ['', '.', '.', '%'], [(1, 3), (12, 3), (11, 9)], [False, False, False, True], 80, False, [False, True, True, False], 9240, 'North', (15, 4))
Element 11: (3, (15, 4), ['.', '', '.', '%'], [(1, 2), (12, 4), (10, 9)], [False, False, False, True], 78, False, [True, False, True, False], 10269, 'North', (15, 5))
Element 12: (3, (15, 5), ['.', '', '.', '%'], [(1, 1), (13, 4), (10, 8)], [False, False, False, True], 76, False, [True, False, True, False], 11298, 'North', (15, 6))
Element 13: (3, (15, 6), ['.', '', '.', '%'], [(2, 1), (14, 4), (10, 7)], [False, False, False, True], 74, False, [True, False, True, False], 12327, 'North', (15, 7))
Element 14: (3, (15, 7), ['.', '', '.', '%'], [(3, 1), (14, 5), (10, 6)], [False, False, False, True], 72, False, [True, False, True, False], 13356, 'North', (15, 8))
Element 15: #1#
