Element 1: (3, (7, 9), ['.', '.', '%', '.'], [(7, 1), (6, 6), (8, 7)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (8, 9))
Element 2: (3, (8, 9), ['', '.', '%', '.'], [(8, 1), (7, 6), (9, 7)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (9, 9))
Element 3: (3, (9, 9), ['', '.', '%', 'F'], [(9, 1), (8, 6), (10, 7)], [False, False, True, False], 94, False, [False, True, False, False], 1097, 'East', (10, 9))
Element 4: (3, (10, 9), ['', 'F', '%', 'F'], [(10, 1), (9, 6), (11, 7)], [False, False, True, False], 92, False, [False, False, False, False], 3116, 'East', (11, 9))
Element 5: (3, (11, 9), ['', 'G', '%', '.'], [(11, 1), (10, 6), (11, 8)], [False, False, True, False], 90, False, [False, False, False, True], 6125, 'East', (12, 9))
Element 6: (3, (12, 9), ['', '.', '%', '.'], [(12, 1), (11, 6), (10, 8)], [False, False, True, False], 88, False, [False, True, False, True], 8144, 'East', (13, 9))
Element 7: (3, (13, 9), ['', '.', '%', '.'], [(13, 1), (11, 5), (9, 8)], [False, False, True, False], 86, False, [False, True, False, True], 9173, 'East', (14, 9))
Element 8: (3, (14, 9), ['', '.', '%', '.'], [(14, 1), (11, 4), (8, 8)], [False, False, True, False], 84, False, [False, True, False, True], 10202, 'East', (15, 9))
Element 9: (3, (15, 9), ['', '.', '%', '%'], [(13, 1), (11, 3), (7, 8)], [False, False, True, True], 82, False, [False, True, False, False], 11221, 'South', (15, 8))
Element 10: (3, (15, 8), ['.', '.', '', '%'], [(13, 2), (10, 3), (6, 8)], [False, False, False, True], 80, False, [True, True, False, False], 12250, 'South', (15, 7))
Element 11: (3, (15, 7), ['.', '.', '', '%'], [(13, 3), (10, 4), (6, 9)], [False, False, False, True], 78, False, [True, True, False, False], 13279, 'South', (15, 6))
Element 12: #1#
