Element 1: (0, (14, 5), ['.', '.', '.', '.'], [(4, 7), (10, 2), (13, 7)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (15, 5))
Element 2: (0, (15, 5), ['', '.', '.', '%'], [(5, 7), (10, 3), (14, 7)], [False, False, False, True], 96, False, [False, True, True, False], 1029, 'North', (15, 6))
Element 3: (0, (15, 6), ['.', '', 'G', '%'], [(6, 7), (11, 3), (15, 7)], [False, False, False, True], 94, False, [True, False, False, False], 2058, 'West', (14, 6))
Element 4: (0, (14, 6), ['.', '', '', ''], [(7, 7), (11, 4), (15, 8)], [False, False, False, False], 92, False, [True, False, False, False], 3087, 'West', (13, 6))
Element 5: (0, (13, 6), ['.', '.', '', ''], [(8, 7), (11, 5), (15, 9)], [False, False, False, False], 90, False, [True, True, False, False], 4116, 'South', (13, 5))
Element 6: (0, (13, 5), ['.', '.', '', ''], [(9, 7), (11, 6), (14, 9)], [False, False, False, False], 88, False, [True, True, False, False], 5145, 'South', (13, 4))
Element 7: (0, (13, 4), ['.', '.', '', '.'], [(10, 7), (11, 7), (14, 8)], [False, False, False, False], 86, False, [True, True, False, True], 7164, 'East', (14, 4))
Element 8: (0, (14, 4), ['', '.', '', '.'], [(10, 8), (11, 8), (13, 8)], [False, False, False, False], 84, False, [False, True, False, True], 9183, 'East', (15, 4))
Element 9: (0, (15, 4), ['', '.', '', '%'], [(10, 9), (11, 9), (13, 9)], [False, False, False, True], 82, False, [False, True, False, False], 11202, 'South', (15, 3))
Element 10: (0, (15, 3), ['.', '.', '', '%'], [(9, 9), (12, 9), (13, 8)], [False, False, False, True], 80, False, [True, True, False, False], 11231, 'South', (15, 2))
Element 11: (0, (15, 2), ['%', '%', '', '%'], [(9, 8), (12, 8), (13, 7)], [True, True, False, True], 78, False, [False, False, False, False], 11260, 'North', (15, 3))
Element 12: (0, (15, 3), ['.', '', '', '%'], [(8, 8), (12, 7), (13, 8)], [False, False, False, True], 76, False, [True, False, False, False], 11279, 'West', (14, 3))
Element 13: (0, (14, 3), ['.', '%', '', ''], [(8, 9), (12, 6), (14, 8)], [False, True, False, False], 74, False, [True, False, False, False], 11308, 'West', (13, 3))
Element 14: (0, (13, 3), ['.', '.', '', ''], [(7, 9), (12, 5), (14, 9)], [False, False, False, False], 72, False, [True, True, False, False], 11337, 'South', (13, 2))
Element 15: (0, (13, 2), ['%', '.', '', '%'], [(7, 8), (12, 4), (13, 9)], [True, False, False, True], 70, False, [False, True, False, False], 11366, 'South', (13, 1))
Element 16: (0, (13, 1), ['.', '%', '', '.'], [(6, 8), (12, 3), (14, 9)], [False, True, False, False], 68, False, [True, False, False, True], 11395, 'East', (14, 1))
Element 17: (0, (14, 1), ['', '%', '%', '%'], [(6, 9), (13, 3), (15, 9)], [False, True, True, True], 66, False, [False, False, False, False], 11414, 'West', (13, 1))
Element 18: (0, (13, 1), ['.', '%', '', ''], [(5, 9), (14, 3), (15, 8)], [False, True, False, False], 64, False, [True, False, False, False], 11423, 'West', (12, 1))
Element 19: (0, (12, 1), ['.', '%', '%', ''], [(5, 8), (15, 3), (14, 8)], [False, True, True, False], 62, False, [True, False, False, False], 11442, 'West', (11, 1))
Element 20: (0, (11, 1), ['.', '%', '%', ''], [(4, 8), (15, 4), (15, 8)], [False, True, True, False], 60, False, [True, False, False, False], 11461, 'West', (10, 1))
Element 21: (0, (10, 1), ['.', '%', '', ''], [(4, 9), (15, 5), (15, 7)], [False, True, False, False], 58, False, [True, False, False, False], 11480, 'West', (9, 1))
Element 22: (0, (9, 1), ['.', '%', '.', ''], [(3, 9), (15, 6), (14, 7)], [False, True, False, False], 56, False, [True, False, True, False], 11499, 'North', (9, 2))
Element 23: (0, (9, 2), ['.', '', '.', ''], [(3, 8), (15, 7), (13, 7)], [False, False, False, False], 54, False, [True, False, True, False], 11518, 'North', (9, 3))
Element 24: (0, (9, 3), ['.', '', '.', ''], [(3, 7), (15, 8), (14, 7)], [False, False, False, False], 52, False, [True, False, True, False], 11537, 'North', (9, 4))
Element 25: (0, (9, 4), ['.', '', '.', 'F'], [(3, 6), (15, 9), (14, 8)], [False, False, False, False], 50, False, [True, False, True, False], 11556, 'East', (10, 4))
Element 26: (0, (10, 4), ['', '', 'F', ''], [(4, 6), (14, 9), (14, 7)], [False, False, False, False], 48, False, [False, False, False, False], 12565, 'North', (10, 5))
Element 27: (0, (10, 5), ['.', '', 'F', ''], [(5, 6), (14, 8), (14, 6)], [False, False, False, False], 46, False, [True, False, False, False], 13574, 'North', (10, 6))
Element 28: #1#
