Element 1: (1, (1, 2), ['%', '.', '.', '%'], [(8, 5), (1, 4), (3, 4)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 3))
Element 2: (1, (1, 3), ['%', '', '', '%'], [(9, 5), (1, 5), (4, 4)], [True, False, False, True], 96, False, [False, False, False, False], 48, 'North', (1, 4))
Element 3: (1, (1, 4), ['%', '', '', '%'], [(10, 5), (1, 6), (5, 4)], [True, False, False, True], 94, False, [False, False, False, False], 1067, 'North', (1, 5))
Element 4: (1, (1, 5), ['%', '', '', '%'], [(11, 5), (1, 7), (6, 4)], [True, False, False, True], 92, False, [False, False, False, False], 2086, 'North', (1, 6))
Element 5: (1, (1, 6), ['%', '', '', '%'], [(11, 6), (1, 8), (7, 4)], [True, False, False, True], 90, False, [False, False, False, False], 3105, 'North', (1, 7))
Element 6: (1, (1, 7), ['%', '', '', '%'], [(11, 7), (1, 9), (8, 4)], [True, False, False, True], 88, False, [False, False, False, False], 4124, 'North', (1, 8))
Element 7: (1, (1, 8), ['%', '', 'G', '%'], [(11, 8), (1, 9), (9, 4)], [True, False, False, True], 86, False, [False, False, False, False], 5133, 'South', (1, 7))
Element 8: (1, (1, 7), ['%', '', 'G', '%'], [(11, 9), (1, 8), (10, 4)], [True, False, False, True], 84, False, [False, False, False, False], 7132, 'South', (1, 6))
Element 9: (1, (1, 6), ['%', '', 'G', '%'], [(10, 9), (1, 7), (11, 4)], [True, False, False, True], 82, False, [False, False, False, False], 9131, 'South', (1, 5))
Element 10: (1, (1, 5), ['%', '', 'G', '%'], [(10, 8), (1, 6), (11, 3)], [True, False, False, True], 80, False, [False, False, False, False], 11130, 'South', (1, 4))
Element 11: (1, (1, 4), ['%', '', 'G', '%'], [(10, 7), (1, 5), (10, 3)], [True, False, False, True], 78, False, [False, False, False, False], 13129, 'South', (1, 3))
Element 12: #1#
