Element 1: (2, (2, 1), ['.', '%', '%', '.'], [(10, 6), (1, 6), (4, 9)], [False, True, True, False], 98, False, [True, False, False, True], 1009, 'East', (3, 1))
Element 2: (2, (3, 1), ['', '%', '%', '.'], [(11, 6), (1, 7), (5, 9)], [False, True, True, False], 96, False, [False, False, False, True], 2038, 'East', (4, 1))
Element 3: (2, (4, 1), ['', '%', '.', '%'], [(11, 7), (1, 8), (6, 9)], [False, True, False, True], 94, False, [False, False, True, False], 3067, 'North', (4, 2))
Element 4: (2, (4, 2), ['%', '', '.', '%'], [(11, 8), (1, 9), (7, 9)], [True, False, False, True], 92, False, [False, False, True, False], 4096, 'North', (4, 3))
Element 5: (2, (4, 3), ['.', '', '.', '.'], [(11, 9), (1, 8), (8, 9)], [False, False, False, False], 90, False, [True, False, True, True], 5115, 'East', (5, 3))
Element 6: (2, (5, 3), ['', '%', '.', '.'], [(10, 9), (1, 7), (9, 9)], [False, True, False, False], 88, False, [False, False, True, True], 6134, 'East', (6, 3))
Element 7: (2, (6, 3), ['', '.', '.', '.'], [(10, 8), (1, 6), (9, 8)], [False, False, False, False], 86, False, [False, True, True, True], 7153, 'East', (7, 3))
Element 8: (2, (7, 3), ['', '.', '.', '.'], [(10, 7), (1, 5), (9, 7)], [False, False, False, False], 84, False, [False, True, True, True], 8172, 'East', (8, 3))
Element 9: (2, (8, 3), ['', '.', '.', '.'], [(9, 7), (1, 4), (8, 7)], [False, False, False, False], 82, False, [False, True, True, True], 8201, 'East', (9, 3))
Element 10: (2, (9, 3), ['', '.', '.', 'F'], [(9, 8), (1, 3), (8, 8)], [False, False, False, False], 80, False, [False, True, True, False], 8230, 'East', (10, 3))
Element 11: (2, (10, 3), ['', '.', 'F', 'F'], [(9, 9), (1, 2), (7, 8)], [False, False, False, False], 78, False, [False, True, False, False], 9249, 'East', (11, 3))
Element 12: (2, (11, 3), ['', '%', 'F', '.'], [(8, 9), (1, 1), (7, 7)], [False, True, False, False], 76, False, [False, False, False, True], 10268, 'North', (11, 4))
Element 13: (2, (11, 4), ['F', '', 'F', '.'], [(8, 8), (2, 1), (7, 6)], [False, False, False, False], 74, False, [False, False, False, True], 11277, 'North', (11, 5))
Element 14: (2, (11, 5), ['F', '', '', '.'], [(8, 7), (3, 1), (8, 6)], [False, False, False, False], 72, False, [False, False, False, True], 12286, 'West', (10, 5))
Element 15: (2, (10, 5), ['.', 'F', '', ''], [(8, 6), (4, 1), (8, 5)], [False, False, False, False], 70, False, [True, False, False, False], 13295, 'South', (10, 4))
Element 16: #1#
