Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(15, 9), (10, 5), (15, 4)], [False, False, False, True], 98, False, [True, True, True, False], 1019, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '', '%'], [(14, 9), (11, 5), (15, 5)], [False, False, False, True], 96, False, [True, False, False, False], 2038, 'West', (14, 8))
Element 3: (3, (14, 8), ['.', '.', '', ''], [(15, 9), (11, 6), (15, 6)], [False, False, False, False], 94, False, [True, True, False, False], 3057, 'South', (14, 7))
Element 4: (3, (14, 7), ['.', 'G', '', ''], [(14, 9), (11, 7), (14, 6)], [False, False, False, False], 92, False, [True, False, False, False], 4076, 'West', (13, 7))
Element 5: (3, (13, 7), ['.', '.', '.', ''], [(13, 9), (11, 8), (14, 5)], [False, False, False, False], 90, False, [True, True, True, False], 5105, 'North', (13, 8))
Element 6: (3, (13, 8), ['.', '', '', ''], [(12, 9), (11, 9), (14, 4)], [False, False, False, False], 88, False, [True, False, False, False], 6134, 'West', (12, 8))
Element 7: (3, (12, 8), ['', '.', '', ''], [(13, 9), (10, 9), (14, 3)], [False, False, False, False], 86, False, [False, True, False, False], 7153, 'South', (12, 7))
Element 8: (3, (12, 7), ['', '.', '', ''], [(14, 9), (10, 8), (13, 3)], [False, False, False, False], 84, False, [False, True, False, False], 8172, 'South', (12, 6))
Element 9: (3, (12, 6), ['', '.', '', '.'], [(14, 9), (10, 7), (13, 4)], [False, False, False, False], 82, False, [False, True, False, True], 9191, 'East', (13, 6))
Element 10: (3, (13, 6), ['', 'G', '', ''], [(15, 9), (10, 6), (13, 5)], [False, False, False, False], 80, False, [False, False, False, False], 10210, 'East', (14, 6))
Element 11: (3, (14, 6), ['', '', '', ''], [(15, 8), (9, 6), (12, 5)], [False, False, False, False], 78, False, [False, False, False, False], 10229, 'East', (15, 6))
Element 12: (3, (15, 6), ['', '', 'G', '%'], [(15, 7), (9, 7), (12, 4)], [False, False, False, True], 76, False, [False, False, False, False], 10248, 'South', (15, 5))
Element 13: (3, (15, 5), ['', '', 'G', '%'], [(15, 6), (9, 8), (11, 4)], [False, False, False, True], 74, False, [False, False, False, False], 11257, 'South', (15, 4))
Element 14: (3, (15, 4), ['', '', 'G', '%'], [(15, 5), (9, 9), (11, 3)], [False, False, False, True], 72, False, [False, False, False, False], 12266, 'South', (15, 3))
Element 15: (3, (15, 3), ['', '.', 'G', '%'], [(15, 4), (8, 9), (10, 3)], [False, False, False, True], 70, False, [False, True, False, False], 13275, 'South', (15, 2))
Element 16: #1#
