Element 1: (1, (5, 3), ['.', '%', '.', '.'], [(13, 3), (14, 8), (18, 1)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (6, 3))
Element 2: (1, (6, 3), ['', '.', '.', '.'], [(14, 3), (15, 8), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (7, 3))
Element 3: (1, (7, 3), ['', '.', '.', '.'], [(15, 3), (15, 9), (16, 1)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (8, 3))
Element 4: (1, (8, 3), ['', '.', '.', '.'], [(15, 4), (14, 9), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (9, 3))
Element 5: (1, (9, 3), ['', '.', '.', 'F'], [(15, 5), (13, 9), (18, 1)], [False, False, False, False], 90, False, [False, True, True, False], 145, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '.', 'F', 'F'], [(15, 6), (13, 8), (18, 1)], [False, False, False, False], 88, False, [False, True, False, False], 1164, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', 'F', '.'], [(15, 7), (13, 7), (17, 1)], [False, True, False, False], 86, False, [False, False, False, True], 2183, 'North', (11, 4))
Element 8: (1, (11, 4), ['F', '', 'F', '.'], [(15, 8), (14, 7), (16, 1)], [False, False, False, False], 84, False, [False, False, False, True], 3192, 'North', (11, 5))
Element 9: (1, (11, 5), ['F', '', 'F', '.'], [(15, 9), (14, 6), (17, 1)], [False, False, False, False], 82, False, [False, False, False, True], 4201, 'North', (11, 6))
Element 10: (1, (11, 6), ['F', '', 'F', '.'], [(14, 9), (14, 5), (18, 1)], [False, False, False, False], 80, False, [False, False, False, True], 5210, 'North', (11, 7))
Element 11: (1, (11, 7), ['F', '', 'F', '.'], [(14, 8), (14, 4), (18, 1)], [False, False, False, False], 78, False, [False, False, False, True], 6219, 'North', (11, 8))
Element 12: (1, (11, 8), ['F', '', 'F', '.'], [(14, 7), (13, 4), (17, 1)], [False, False, False, False], 76, False, [False, False, False, True], 7228, 'North', (11, 9))
Element 13: (1, (11, 9), ['F', '', '%', '.'], [(14, 6), (13, 5), (16, 1)], [False, False, True, False], 74, False, [False, False, False, True], 8237, 'West', (10, 9))
Element 14: (1, (10, 9), ['.', 'F', '%', ''], [(14, 5), (13, 6), (17, 1)], [False, False, True, False], 72, False, [True, False, False, False], 9246, 'South', (10, 8))
Element 15: (1, (10, 8), ['.', 'F', '', ''], [(14, 4), (12, 6), (18, 1)], [False, False, False, False], 70, False, [True, False, False, False], 10255, 'South', (10, 7))
Element 16: (1, (10, 7), ['.', 'F', '', ''], [(13, 4), (12, 7), (18, 1)], [False, False, False, False], 68, False, [True, False, False, False], 11264, 'South', (10, 6))
Element 17: (1, (10, 6), ['.', 'F', '', ''], [(12, 4), (12, 8), (17, 1)], [False, False, False, False], 66, False, [True, False, False, False], 12283, 'South', (10, 5))
Element 18: (1, (10, 5), ['.', 'F', '', ''], [(12, 5), (12, 9), (16, 1)], [False, False, False, False], 64, False, [True, False, False, False], 13302, 'South', (10, 4))
Element 19: #1#
