Element 1: (1, (4, 2), ['%', '.', '.', '%'], [(1, 7), (8, 9), (12, 6)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (4, 3))
Element 2: (1, (4, 3), ['.', '', '.', '.'], [(1, 8), (9, 9), (11, 6)], [False, False, False, False], 96, False, [True, False, True, True], 1038, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '%', '.', '.'], [(1, 9), (10, 9), (11, 7)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', '.', '.'], [(1, 8), (11, 9), (11, 8)], [False, False, False, False], 92, False, [False, True, True, True], 5066, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', '.', '.'], [(1, 7), (12, 9), (10, 8)], [False, False, False, False], 90, False, [False, True, True, True], 6085, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', '.', '.'], [(1, 6), (13, 9), (10, 7)], [False, False, False, False], 88, False, [False, True, True, True], 7104, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '.', '.', 'F'], [(1, 5), (14, 9), (10, 6)], [False, False, False, False], 86, False, [False, True, True, False], 8133, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '.', 'F', 'F'], [(1, 4), (15, 9), (10, 5)], [False, False, False, False], 84, False, [False, True, False, False], 10152, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', 'F', '.'], [(1, 3), (15, 8), (11, 5)], [False, True, False, False], 82, False, [False, False, False, True], 12171, 'North', (11, 4))
Element 10: (1, (11, 4), ['F', '', '', '.'], [(1, 2), (15, 7), (12, 5)], [False, False, False, False], 80, False, [False, False, False, True], 13200, 'West', (10, 4))
Element 11: #1#
