Element 1: (3, (6, 1), ['%', '%', '.', '.'], [(15, 8), (1, 6), (6, 8)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (7, 1))
Element 2: (3, (7, 1), ['', '%', '.', '.'], [(15, 7), (1, 7), (7, 8)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (8, 1))
Element 3: (3, (8, 1), ['', '%', '.', '.'], [(15, 6), (1, 8), (8, 8)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (9, 1))
Element 4: (3, (9, 1), ['', '%', '.', '.'], [(15, 5), (1, 9), (9, 8)], [False, True, False, False], 92, False, [False, False, True, True], 146, 'East', (10, 1))
Element 5: (3, (10, 1), ['', '%', '.', '.'], [(15, 4), (1, 8), (10, 8)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (11, 1))
Element 6: (3, (11, 1), ['', '%', '%', '.'], [(15, 3), (1, 7), (11, 8)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (12, 1))
Element 7: (3, (12, 1), ['', '%', '%', '.'], [(15, 2), (1, 6), (11, 9)], [False, True, True, False], 86, False, [False, False, False, True], 3203, 'East', (13, 1))
Element 8: (3, (13, 1), ['', '%', '.', '.'], [(15, 3), (1, 5), (10, 9)], [False, True, False, False], 84, False, [False, False, True, True], 4212, 'East', (14, 1))
Element 9: (3, (14, 1), ['', '%', '%', '%'], [(14, 3), (1, 4), (9, 9)], [False, True, True, True], 82, False, [False, False, False, False], 4251, 'West', (13, 1))
Element 10: (3, (13, 1), ['', '%', '.', ''], [(14, 4), (1, 3), (8, 9)], [False, True, False, False], 80, False, [False, False, True, False], 4280, 'North', (13, 2))
Element 11: (3, (13, 2), ['%', '', '.', '%'], [(14, 5), (1, 2), (7, 9)], [True, False, False, True], 78, False, [False, False, True, False], 4319, 'North', (13, 3))
Element 12: (3, (13, 3), ['.', '', '.', ''], [(14, 6), (1, 1), (6, 9)], [False, False, False, False], 76, False, [True, False, True, False], 4358, 'North', (13, 4))
Element 13: (3, (13, 4), ['.', '', '.', ''], [(14, 7), (2, 1), (5, 9)], [False, False, False, False], 74, False, [True, False, True, False], 4397, 'North', (13, 5))
Element 14: (3, (13, 5), ['.', '', '.', ''], [(14, 8), (3, 1), (4, 9)], [False, False, False, False], 72, False, [True, False, True, False], 4436, 'North', (13, 6))
Element 15: (3, (13, 6), ['.', '', '.', ''], [(14, 9), (4, 1), (4, 8)], [False, False, False, False], 70, False, [True, False, True, False], 4475, 'North', (13, 7))
Element 16: (3, (13, 7), ['.', '', '.', ''], [(13, 9), (4, 2), (4, 7)], [False, False, False, False], 68, False, [True, False, True, False], 4514, 'North', (13, 8))
Element 17: (3, (13, 8), ['.', '', '', ''], [(12, 9), (4, 3), (5, 7)], [False, False, False, False], 66, False, [True, False, False, False], 4553, 'West', (12, 8))
Element 18: (3, (12, 8), ['', '.', '', ''], [(11, 9), (5, 3), (6, 7)], [False, False, False, False], 64, False, [False, True, False, False], 4582, 'South', (12, 7))
Element 19: (3, (12, 7), ['F', '.', '', ''], [(11, 8), (6, 3), (7, 7)], [False, False, False, False], 62, False, [False, True, False, False], 4611, 'West', (11, 7))
Element 20: (3, (11, 7), ['F', 'F', '', ''], [(12, 8), (7, 3), (8, 7)], [False, False, False, False], 60, False, [False, False, False, False], 5630, 'South', (11, 6))
Element 21: (3, (11, 6), ['F', 'F', '', '.'], [(13, 8), (8, 3), (9, 7)], [False, False, False, False], 58, False, [False, False, False, True], 6649, 'South', (11, 5))
Element 22: (3, (11, 5), ['F', 'F', '', '.'], [(13, 7), (9, 3), (10, 7)], [False, False, False, False], 56, False, [False, False, False, True], 8658, 'South', (11, 4))
Element 23: (3, (11, 4), ['F', 'F', '', '.'], [(13, 6), (10, 3), (10, 6)], [False, False, False, False], 54, False, [False, False, False, True], 11657, 'South', (11, 3))
Element 24: #1#
