Element 1: (2, (5, 3), ['.', '%', '.', '.'], [(15, 5), (1, 5), (9, 3)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (6, 3))
Element 2: (2, (6, 3), ['', '.', '.', '.'], [(15, 6), (1, 6), (10, 3)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (7, 3))
Element 3: (2, (7, 3), ['', '.', '.', '.'], [(15, 7), (1, 7), (11, 3)], [False, False, False, False], 94, False, [False, True, True, True], 2077, 'East', (8, 3))
Element 4: (2, (8, 3), ['', '.', '.', ''], [(15, 8), (1, 8), (11, 4)], [False, False, False, False], 92, False, [False, True, True, False], 3106, 'North', (8, 4))
Element 5: (2, (8, 4), ['.', '', '.', '.'], [(15, 9), (1, 9), (11, 5)], [False, False, False, False], 90, False, [True, False, True, True], 4135, 'East', (9, 4))
Element 6: (2, (9, 4), ['', '', '.', 'F'], [(14, 9), (1, 8), (11, 6)], [False, False, False, False], 88, False, [False, False, True, False], 5154, 'East', (10, 4))
Element 7: (2, (10, 4), ['', '', 'F', ''], [(14, 8), (1, 7), (11, 7)], [False, False, False, False], 86, False, [False, False, False, False], 7163, 'North', (10, 5))
Element 8: (2, (10, 5), ['.', '', 'F', ''], [(14, 7), (1, 6), (11, 8)], [False, False, False, False], 84, False, [True, False, False, False], 9172, 'North', (10, 6))
Element 9: (2, (10, 6), ['.', '', 'F', ''], [(14, 6), (1, 5), (11, 9)], [False, False, False, False], 82, False, [True, False, False, False], 11181, 'North', (10, 7))
Element 10: (2, (10, 7), ['.', '', 'F', ''], [(13, 6), (1, 4), (10, 9)], [False, False, False, False], 80, False, [True, False, False, False], 13190, 'North', (10, 8))
Element 11: #1#
