Element 1: (3, (12, 3), ['F', '%', '.', '.'], [(13, 1), (8, 6), (9, 2)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (11, 3))
Element 2: (3, (11, 3), ['F', '%', 'F', ''], [(14, 1), (9, 6), (10, 2)], [False, True, False, False], 96, False, [False, False, False, False], 1058, 'North', (11, 4))
Element 3: (3, (11, 4), ['F', '', 'F', '.'], [(13, 1), (10, 6), (10, 3)], [False, False, False, False], 94, False, [False, False, False, True], 4057, 'North', (11, 5))
Element 4: (3, (11, 5), ['F', '', 'G', '.'], [(13, 2), (11, 6), (10, 4)], [False, False, False, False], 92, False, [False, False, False, True], 7066, 'West', (10, 5))
Element 5: (3, (10, 5), ['.', '', '', ''], [(13, 3), (11, 7), (9, 4)], [False, False, False, False], 90, False, [True, False, False, False], 9085, 'West', (9, 5))
Element 6: (3, (9, 5), ['.', '', '', ''], [(14, 3), (11, 8), (9, 3)], [False, False, False, False], 88, False, [True, False, False, False], 10114, 'West', (8, 5))
Element 7: (3, (8, 5), ['.', '.', '', ''], [(15, 3), (11, 9), (8, 3)], [False, False, False, False], 86, False, [True, True, False, False], 11143, 'South', (8, 4))
Element 8: (3, (8, 4), ['.', '', '', ''], [(15, 4), (10, 9), (7, 3)], [False, False, False, False], 84, False, [True, False, False, False], 12172, 'West', (7, 4))
Element 9: (3, (7, 4), ['.', '', '.', ''], [(15, 5), (10, 8), (7, 2)], [False, False, False, False], 82, False, [True, False, True, False], 13201, 'North', (7, 5))
Element 10: #1#
