Element 1: (1, (1, 8), ['%', '.', '.', '%'], [(5, 7), (6, 2), (12, 5)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 9))
Element 2: (1, (1, 9), ['%', '', '%', '%'], [(6, 7), (7, 2), (11, 5)], [True, False, True, True], 96, False, [False, False, False, False], 1038, 'South', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '', '%'], [(7, 7), (8, 2), (11, 6)], [True, False, False, True], 94, False, [False, True, False, False], 2057, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', '%'], [(8, 7), (9, 2), (11, 7)], [True, False, False, True], 92, False, [False, True, False, False], 3086, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '%'], [(9, 7), (10, 2), (11, 8)], [True, False, False, True], 90, False, [False, True, False, False], 4115, 'South', (1, 5))
Element 6: (1, (1, 5), ['%', '.', '', '%'], [(10, 7), (10, 3), (11, 9)], [True, False, False, True], 88, False, [False, True, False, False], 7124, 'South', (1, 4))
Element 7: (1, (1, 4), ['%', '.', '', '%'], [(10, 8), (11, 3), (10, 9)], [True, False, False, True], 86, False, [False, True, False, False], 10133, 'South', (1, 3))
Element 8: (1, (1, 3), ['%', '.', '', '%'], [(9, 8), (11, 4), (9, 9)], [True, False, False, True], 84, False, [False, True, False, False], 11162, 'South', (1, 2))
Element 9: (1, (1, 2), ['%', '.', '', '%'], [(8, 8), (10, 4), (8, 9)], [True, False, False, True], 82, False, [False, True, False, False], 12191, 'South', (1, 1))
Element 10: (1, (1, 1), ['%', '%', '', '.'], [(7, 8), (10, 5), (7, 9)], [True, True, False, False], 80, False, [False, False, False, True], 13220, 'East', (2, 1))
Element 11: #1#
