Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(6, 6), (9, 6), (14, 5)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(7, 6), (10, 6), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(8, 6), (11, 6), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(8, 7), (11, 7), (15, 7)], [False, True, False, False], 92, False, [False, False, True, True], 3096, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(9, 7), (11, 8), (15, 8)], [False, True, False, False], 90, False, [False, False, True, True], 4125, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(10, 7), (11, 9), (15, 9)], [False, True, True, False], 88, False, [False, False, False, True], 6144, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(10, 8), (10, 9), (14, 9)], [False, True, True, False], 86, False, [False, False, False, True], 8163, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(9, 8), (9, 9), (14, 8)], [False, True, False, False], 84, False, [False, False, True, True], 8202, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(8, 8), (8, 9), (14, 7)], [False, True, True, True], 82, False, [False, False, False, False], 8241, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(7, 8), (7, 9), (14, 6)], [False, True, False, False], 80, False, [False, False, True, False], 8270, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '.', '%'], [(7, 7), (6, 9), (13, 6)], [True, False, False, True], 78, False, [False, False, True, False], 8309, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '.', '.'], [(6, 7), (6, 8), (13, 7)], [False, False, False, False], 76, False, [True, False, True, True], 8348, 'East', (14, 3))
Element 13: (1, (14, 3), ['', '%', '.', '.'], [(5, 7), (5, 8), (13, 8)], [False, True, False, False], 74, False, [False, False, True, True], 8387, 'East', (15, 3))
Element 14: (1, (15, 3), ['', '.', '.', '%'], [(4, 7), (5, 9), (13, 9)], [False, False, False, True], 72, False, [False, True, True, False], 8426, 'North', (15, 4))
Element 15: (1, (15, 4), ['.', '', '', '%'], [(4, 8), (4, 9), (12, 9)], [False, False, False, True], 70, False, [True, False, False, False], 8465, 'West', (14, 4))
Element 16: (1, (14, 4), ['.', '', '', ''], [(3, 8), (3, 9), (12, 8)], [False, False, False, False], 68, False, [True, False, False, False], 8504, 'West', (13, 4))
Element 17: (1, (13, 4), ['.', '', '.', ''], [(3, 7), (4, 9), (12, 7)], [False, False, False, False], 66, False, [True, False, True, False], 8533, 'North', (13, 5))
Element 18: (1, (13, 5), ['.', '', '', ''], [(3, 6), (5, 9), (12, 6)], [False, False, False, False], 64, False, [True, False, False, False], 8562, 'West', (12, 5))
Element 19: (1, (12, 5), ['F', '.', '', ''], [(4, 6), (5, 8), (11, 6)], [False, False, False, False], 62, False, [False, True, False, False], 8581, 'West', (11, 5))
Element 20: (1, (11, 5), ['F', 'F', '', ''], [(4, 5), (4, 8), (11, 7)], [False, False, False, False], 60, False, [False, False, False, False], 9590, 'South', (11, 4))
Element 21: (1, (11, 4), ['F', 'F', '', '.'], [(5, 5), (4, 7), (11, 8)], [False, False, False, False], 58, False, [False, False, False, True], 10599, 'South', (11, 3))
Element 22: (1, (11, 3), ['F', '%', '', '.'], [(6, 5), (5, 7), (11, 9)], [False, True, False, False], 56, False, [False, False, False, True], 11608, 'West', (10, 3))
Element 23: (1, (10, 3), ['.', '.', 'F', ''], [(7, 5), (6, 7), (10, 9)], [False, False, False, False], 54, False, [True, True, False, False], 12617, 'North', (10, 4))
Element 24: (1, (10, 4), ['.', '', 'F', ''], [(8, 5), (7, 7), (10, 8)], [False, False, False, False], 52, False, [True, False, False, False], 13626, 'North', (10, 5))
Element 25: #1#
