Element 1: (1, (3, 7), ['%', '.', '.', '.'], [(9, 1), (13, 8), (15, 2)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 7))
Element 2: (1, (4, 7), ['', '.', '.', '.'], [(10, 1), (14, 8), (15, 3)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 7))
Element 3: (1, (5, 7), ['', '.', '.', '.'], [(11, 1), (15, 8), (15, 4)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 7))
Element 4: (1, (6, 7), ['', '.', '.', '.'], [(12, 1), (15, 9), (15, 5)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 7))
Element 5: (1, (7, 7), ['', '.', '.', '.'], [(13, 1), (14, 9), (15, 6)], [False, False, False, False], 90, False, [False, True, True, True], 165, 'East', (8, 7))
Element 6: (1, (8, 7), ['', '.', '.', '.'], [(14, 1), (13, 9), (15, 7)], [False, False, False, False], 88, False, [False, True, True, True], 204, 'East', (9, 7))
Element 7: (1, (9, 7), ['', '.', '.', 'F'], [(13, 1), (12, 9), (14, 7)], [False, False, False, False], 86, False, [False, True, True, False], 233, 'East', (10, 7))
Element 8: (1, (10, 7), ['', 'F', 'F', 'F'], [(13, 2), (11, 9), (14, 6)], [False, False, False, False], 84, False, [False, False, False, False], 2252, 'East', (11, 7))
Element 9: (1, (11, 7), ['', 'F', 'G', '.'], [(13, 3), (11, 8), (14, 5)], [False, False, False, False], 82, False, [False, False, False, True], 4271, 'South', (11, 6))
Element 10: (1, (11, 6), ['F', 'F', '', '.'], [(14, 3), (10, 8), (14, 4)], [False, False, False, False], 80, False, [False, False, False, True], 6290, 'South', (11, 5))
Element 11: (1, (11, 5), ['F', 'F', '', '.'], [(15, 3), (10, 9), (13, 4)], [False, False, False, False], 78, False, [False, False, False, True], 8299, 'South', (11, 4))
Element 12: (1, (11, 4), ['F', 'F', '', '.'], [(15, 4), (9, 9), (13, 5)], [False, False, False, False], 76, False, [False, False, False, True], 9318, 'South', (11, 3))
Element 13: (1, (11, 3), ['F', '%', '', '.'], [(15, 5), (9, 8), (13, 6)], [False, True, False, False], 74, False, [False, False, False, True], 10337, 'West', (10, 3))
Element 14: (1, (10, 3), ['.', '.', 'F', ''], [(15, 6), (8, 8), (13, 7)], [False, False, False, False], 72, False, [True, True, False, False], 11356, 'North', (10, 4))
Element 15: (1, (10, 4), ['.', '', 'F', ''], [(15, 7), (8, 9), (12, 7)], [False, False, False, False], 70, False, [True, False, False, False], 12375, 'North', (10, 5))
Element 16: (1, (10, 5), ['.', '', 'F', ''], [(15, 8), (7, 9), (12, 8)], [False, False, False, False], 68, False, [True, False, False, False], 13394, 'North', (10, 6))
Element 17: #1#
