Element 1: (1, (3, 4), ['%', '.', '.', '.'], [(18, 1), (9, 7), (14, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 4))
Element 2: (1, (4, 4), ['', '.', '.', '.'], [(17, 1), (10, 7), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 1028, 'East', (5, 4))
Element 3: (1, (5, 4), ['', '.', '.', '.'], [(16, 1), (11, 7), (15, 6)], [False, False, False, False], 94, False, [False, True, True, True], 2057, 'East', (6, 4))
Element 4: (1, (6, 4), ['', '.', '.', '.'], [(17, 1), (11, 8), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 3076, 'East', (7, 4))
Element 5: (1, (7, 4), ['', '.', '.', '.'], [(17, 1), (11, 9), (15, 8)], [False, False, False, False], 90, False, [False, True, True, True], 4095, 'East', (8, 4))
Element 6: (1, (8, 4), ['', '.', '.', '.'], [(18, 1), (10, 9), (15, 9)], [False, False, False, False], 88, False, [False, True, True, True], 5114, 'East', (9, 4))
Element 7: (1, (9, 4), ['', '.', '.', 'F'], [(17, 1), (10, 8), (14, 9)], [False, False, False, False], 86, False, [False, True, True, False], 6133, 'East', (10, 4))
Element 8: (1, (10, 4), ['', 'F', 'F', 'F'], [(16, 1), (9, 8), (14, 8)], [False, False, False, False], 84, False, [False, False, False, False], 7152, 'East', (11, 4))
Element 9: (1, (11, 4), ['', 'F', 'F', '.'], [(17, 1), (9, 9), (14, 7)], [False, False, False, False], 82, False, [False, False, False, True], 8171, 'North', (11, 5))
Element 10: (1, (11, 5), ['F', '', 'F', '.'], [(17, 1), (8, 9), (14, 6)], [False, False, False, False], 80, False, [False, False, False, True], 9190, 'North', (11, 6))
Element 11: (1, (11, 6), ['F', '', '', '.'], [(18, 1), (8, 8), (13, 6)], [False, False, False, False], 78, False, [False, False, False, True], 10209, 'West', (10, 6))
Element 12: (1, (10, 6), ['.', 'F', '', ''], [(17, 1), (8, 7), (13, 7)], [False, False, False, False], 76, False, [True, False, False, False], 11228, 'South', (10, 5))
Element 13: (1, (10, 5), ['.', '', '', ''], [(16, 1), (8, 6), (13, 8)], [False, False, False, False], 74, False, [True, False, False, False], 12247, 'West', (9, 5))
Element 14: (1, (9, 5), ['.', '', 'G', ''], [(17, 1), (9, 6), (13, 9)], [False, False, False, False], 72, False, [True, False, False, False], 12276, 'West', (8, 5))
Element 15: (1, (8, 5), ['.', '', '', ''], [(17, 1), (10, 6), (12, 9)], [False, False, False, False], 70, False, [True, False, False, False], 12295, 'West', (7, 5))
Element 16: (1, (7, 5), ['.', '', '.', ''], [(18, 1), (11, 6), (12, 8)], [False, False, False, False], 68, False, [True, False, True, False], 12314, 'North', (7, 6))
Element 17: (1, (7, 6), ['.', '', '.', ''], [(17, 1), (12, 6), (12, 7)], [False, False, False, False], 66, False, [True, False, True, False], 12343, 'North', (7, 7))
Element 18: (1, (7, 7), ['.', '', '.', ''], [(16, 1), (12, 5), (12, 6)], [False, False, False, False], 64, False, [True, False, True, False], 12362, 'North', (7, 8))
Element 19: (1, (7, 8), ['.', '', '.', ''], [(17, 1), (13, 5), (12, 5)], [False, False, False, False], 62, False, [True, False, True, False], 12381, 'North', (7, 9))
Element 20: (1, (7, 9), ['.', '', '%', ''], [(17, 1), (13, 4), (12, 4)], [False, False, True, False], 60, False, [True, False, False, False], 12410, 'West', (6, 9))
Element 21: (1, (6, 9), ['.', '.', '%', ''], [(18, 1), (14, 4), (12, 3)], [False, False, True, False], 58, False, [True, True, False, False], 12439, 'South', (6, 8))
Element 22: (1, (6, 8), ['.', '.', '', ''], [(17, 1), (15, 4), (11, 3)], [False, False, False, False], 56, False, [True, True, False, False], 13458, 'South', (6, 7))
Element 23: #1#
