Element 1: (0, (15, 7), ['.', '.', '.', '%'], [(1, 3), (15, 9), (17, 1)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 8))
Element 2: (0, (15, 8), ['.', '', '', '%'], [(1, 4), (14, 9), (18, 1)], [False, False, False, True], 96, False, [True, False, False, False], 39, 'West', (14, 8))
Element 3: (0, (14, 8), ['.', '.', '', ''], [(1, 5), (13, 9), (17, 1)], [False, False, False, False], 94, False, [True, True, False, False], 68, 'South', (14, 7))
Element 4: (0, (14, 7), ['.', '.', '', ''], [(1, 6), (13, 8), (16, 1)], [False, False, False, False], 92, False, [True, True, False, False], 107, 'South', (14, 6))
Element 5: (0, (14, 6), ['.', '.', '', '.'], [(1, 7), (13, 7), (17, 1)], [False, False, False, False], 90, False, [True, True, False, True], 136, 'East', (15, 6))
Element 6: (0, (15, 6), ['', '.', '', '%'], [(1, 8), (13, 6), (17, 1)], [False, False, False, True], 88, False, [False, True, False, False], 165, 'South', (15, 5))
Element 7: (0, (15, 5), ['.', '.', '', '%'], [(1, 9), (13, 5), (18, 1)], [False, False, False, True], 86, False, [True, True, False, False], 194, 'South', (15, 4))
Element 8: (0, (15, 4), ['.', '.', '', '%'], [(1, 8), (14, 5), (17, 1)], [False, False, False, True], 84, False, [True, True, False, False], 213, 'South', (15, 3))
Element 9: (0, (15, 3), ['.', '.', '', '%'], [(1, 7), (14, 4), (16, 1)], [False, False, False, True], 82, False, [True, True, False, False], 232, 'South', (15, 2))
Element 10: (0, (15, 2), ['%', '%', '', '%'], [(1, 6), (14, 3), (17, 1)], [True, True, False, True], 80, False, [False, False, False, False], 251, 'North', (15, 3))
Element 11: (0, (15, 3), ['', '', '', '%'], [(1, 5), (13, 3), (17, 1)], [False, False, False, True], 78, False, [False, False, False, False], 260, 'West', (14, 3))
Element 12: (0, (14, 3), ['', '%', '', ''], [(1, 4), (13, 4), (18, 1)], [False, True, False, False], 76, False, [False, False, False, False], 269, 'North', (14, 4))
Element 13: (0, (14, 4), ['', '', '', ''], [(1, 3), (12, 4), (17, 1)], [False, False, False, False], 74, False, [False, False, False, False], 278, 'North', (14, 5))
Element 14: (0, (14, 5), ['', '', '', ''], [(1, 2), (11, 4), (16, 1)], [False, False, False, False], 72, False, [False, False, False, False], 1287, 'West', (13, 5))
Element 15: (0, (13, 5), ['.', '', '', ''], [(1, 1), (11, 5), (17, 1)], [False, False, False, False], 70, False, [True, False, False, False], 2296, 'West', (12, 5))
Element 16: (0, (12, 5), ['', '', '.', ''], [(2, 1), (11, 6), (17, 1)], [False, False, False, False], 68, False, [False, False, True, False], 3315, 'North', (12, 6))
Element 17: (0, (12, 6), ['', '', '.', ''], [(3, 1), (11, 7), (18, 1)], [False, False, False, False], 66, False, [False, False, True, False], 4334, 'North', (12, 7))
Element 18: (0, (12, 7), ['', '', '.', ''], [(4, 1), (11, 8), (17, 1)], [False, False, False, False], 64, False, [False, False, True, False], 5353, 'North', (12, 8))
Element 19: (0, (12, 8), ['', '', '.', ''], [(4, 2), (11, 9), (16, 1)], [False, False, False, False], 62, False, [False, False, True, False], 6372, 'North', (12, 9))
Element 20: (0, (12, 9), ['', '', '%', ''], [(4, 3), (10, 9), (17, 1)], [False, False, True, False], 60, False, [False, False, False, False], 7391, 'East', (13, 9))
Element 21: (0, (13, 9), ['', '', '%', ''], [(5, 3), (10, 8), (17, 1)], [False, False, True, False], 58, False, [False, False, False, False], 8400, 'East', (14, 9))
Element 22: (0, (14, 9), ['', '', '%', ''], [(6, 3), (10, 7), (18, 1)], [False, False, True, False], 56, False, [False, False, False, False], 9409, 'East', (15, 9))
Element 23: (0, (15, 9), ['', '', '%', '%'], [(7, 3), (10, 6), (17, 1)], [False, False, True, True], 54, False, [False, False, False, False], 10418, 'West', (14, 9))
Element 24: (0, (14, 9), ['', '', '%', ''], [(8, 3), (10, 5), (16, 1)], [False, False, True, False], 52, False, [False, False, False, False], 11427, 'West', (13, 9))
Element 25: (0, (13, 9), ['', '', '%', ''], [(9, 3), (10, 4), (17, 1)], [False, False, True, False], 50, False, [False, False, False, False], 12436, 'South', (13, 8))
Element 26: (0, (13, 8), ['', '', '', ''], [(10, 3), (9, 4), (17, 1)], [False, False, False, False], 48, False, [False, False, False, False], 13445, 'South', (13, 7))
Element 27: #1#
