Element 1: (3, (6, 4), ['.', '.', '.', '.'], [(7, 1), (4, 7), (5, 3)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (7, 4))
Element 2: (3, (7, 4), ['', '.', '.', '.'], [(8, 1), (5, 7), (6, 3)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (8, 4))
Element 3: (3, (8, 4), ['', '.', '.', '.'], [(9, 1), (6, 7), (7, 3)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (9, 4))
Element 4: (3, (9, 4), ['', '.', '.', 'F'], [(10, 1), (7, 7), (8, 3)], [False, False, False, False], 92, False, [False, True, True, False], 146, 'East', (10, 4))
Element 5: (3, (10, 4), ['', 'F', 'F', 'F'], [(11, 1), (8, 7), (9, 3)], [False, False, False, False], 90, False, [False, False, False, False], 1175, 'East', (11, 4))
Element 6: (3, (11, 4), ['', 'F', 'F', '.'], [(12, 1), (9, 7), (10, 3)], [False, False, False, False], 88, False, [False, False, False, True], 3194, 'North', (11, 5))
Element 7: (3, (11, 5), ['F', '', 'F', '.'], [(13, 1), (10, 7), (11, 3)], [False, False, False, False], 86, False, [False, False, False, True], 6203, 'North', (11, 6))
Element 8: (3, (11, 6), ['F', '', 'G', '.'], [(14, 1), (11, 7), (12, 3)], [False, False, False, False], 84, False, [False, False, False, True], 8222, 'West', (10, 6))
Element 9: (3, (10, 6), ['.', 'F', '', ''], [(13, 1), (11, 8), (13, 3)], [False, False, False, False], 82, False, [True, False, False, False], 10231, 'South', (10, 5))
Element 10: (3, (10, 5), ['.', '', '', ''], [(13, 2), (11, 9), (14, 3)], [False, False, False, False], 80, False, [True, False, False, False], 12250, 'West', (9, 5))
Element 11: (3, (9, 5), ['.', '', '.', ''], [(13, 3), (10, 9), (15, 3)], [False, False, False, False], 78, False, [True, False, True, False], 13269, 'North', (9, 6))
Element 12: #1#
