Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(14, 7), (14, 9), (15, 6)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(15, 7), (15, 9), (14, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(15, 8), (14, 9), (14, 5)], [False, True, True, False], 94, False, [True, False, False, False], 87, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(14, 8), (13, 9), (14, 4)], [True, True, True, False], 92, False, [False, False, False, False], 116, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(13, 8), (14, 9), (15, 4)], [False, True, True, False], 90, False, [False, False, False, False], 135, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(12, 8), (13, 9), (15, 3)], [False, True, True, False], 88, False, [False, False, False, False], 154, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(11, 8), (13, 8), (15, 2)], [False, True, True, True], 86, False, [False, False, False, False], 1163, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(11, 9), (14, 8), (15, 3)], [False, True, True, False], 84, False, [False, False, False, False], 2162, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(10, 9), (15, 8), (14, 3)], [True, True, True, False], 82, False, [False, False, False, False], 3171, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(10, 8), (15, 7), (13, 3)], [False, True, True, False], 80, False, [False, False, False, False], 4180, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(10, 7), (15, 6), (13, 4)], [False, True, True, False], 78, False, [False, False, False, False], 5189, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(11, 7), (15, 5), (13, 5)], [False, True, True, True], 76, False, [False, False, False, False], 6198, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(11, 6), (15, 4), (13, 6)], [False, True, True, False], 74, False, [False, False, False, False], 7207, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(11, 5), (15, 3), (12, 6)], [True, True, True, False], 72, False, [False, False, False, False], 8216, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(11, 4), (15, 2), (12, 7)], [False, True, True, False], 70, False, [False, False, False, False], 9225, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(11, 3), (15, 3), (13, 7)], [False, True, True, False], 68, False, [False, False, False, False], 10224, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(10, 3), (14, 3), (14, 7)], [False, True, True, True], 66, False, [False, False, False, False], 11223, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(10, 4), (14, 4), (15, 7)], [False, True, True, False], 64, False, [False, False, False, False], 12222, 'West', (16, 1))
Element 19: (3, (16, 1), ['%', '%', '%', ''], [(10, 5), (14, 5), (15, 8)], [True, True, True, False], 62, False, [False, False, False, False], 13221, 'East', (17, 1))
Element 20: #1#
