Element 1: (2, (11, 1), ['.', '%', '%', '.'], [(6, 4), (9, 8), (13, 3)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 1))
Element 2: (2, (12, 1), ['', '%', '%', '.'], [(7, 4), (10, 8), (14, 3)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (13, 1))
Element 3: (2, (13, 1), ['', '%', '.', '.'], [(8, 4), (11, 8), (15, 3)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (14, 1))
Element 4: (2, (14, 1), ['', '%', '%', '%'], [(9, 4), (11, 9), (15, 4)], [False, True, True, True], 92, False, [False, False, False, False], 3106, 'West', (13, 1))
Element 5: (2, (13, 1), ['', '%', '.', ''], [(10, 4), (10, 9), (15, 5)], [False, True, False, False], 90, False, [False, False, True, False], 5115, 'North', (13, 2))
Element 6: (2, (13, 2), ['%', '', '', '%'], [(11, 4), (9, 9), (15, 6)], [True, False, False, True], 88, False, [False, False, False, False], 6144, 'North', (13, 3))
Element 7: (2, (13, 3), ['.', '', '.', ''], [(11, 5), (8, 9), (15, 7)], [False, False, False, False], 86, False, [True, False, True, False], 7163, 'North', (13, 4))
Element 8: (2, (13, 4), ['.', '', '.', '.'], [(11, 6), (7, 9), (15, 8)], [False, False, False, False], 84, False, [True, False, True, True], 8192, 'East', (14, 4))
Element 9: (2, (14, 4), ['', '', '.', ''], [(11, 7), (7, 8), (15, 9)], [False, False, False, False], 82, False, [False, False, True, False], 9221, 'North', (14, 5))
Element 10: (2, (14, 5), ['.', '', '.', ''], [(10, 7), (7, 7), (14, 9)], [False, False, False, False], 80, False, [True, False, True, False], 10250, 'North', (14, 6))
Element 11: (2, (14, 6), ['.', '', '.', ''], [(10, 6), (8, 7), (14, 8)], [False, False, False, False], 78, False, [True, False, True, False], 11279, 'North', (14, 7))
Element 12: (2, (14, 7), ['.', '', '', ''], [(10, 5), (9, 7), (13, 8)], [False, False, False, False], 76, False, [True, False, False, False], 12308, 'West', (13, 7))
Element 13: (2, (13, 7), ['.', '.', '', ''], [(9, 5), (9, 6), (13, 9)], [False, False, False, False], 74, False, [True, True, False, False], 12347, 'South', (13, 6))
Element 14: (2, (13, 6), ['.', '.', '', ''], [(8, 5), (8, 6), (12, 9)], [False, False, False, False], 72, False, [True, True, False, False], 12386, 'South', (13, 5))
Element 15: (2, (13, 5), ['.', '', '', ''], [(7, 5), (7, 6), (12, 8)], [False, False, False, False], 70, False, [True, False, False, False], 12425, 'West', (12, 5))
Element 16: (2, (12, 5), ['', '.', '.', ''], [(6, 5), (6, 6), (12, 7)], [False, False, False, False], 68, False, [False, True, True, False], 12464, 'North', (12, 6))
Element 17: (2, (12, 6), ['', '', '', ''], [(5, 5), (6, 7), (13, 7)], [False, False, False, False], 66, False, [False, False, False, False], 12493, 'North', (12, 7))
Element 18: (2, (12, 7), ['', '', '', ''], [(5, 6), (6, 8), (14, 7)], [False, False, False, False], 64, False, [False, False, False, False], 12512, 'North', (12, 8))
Element 19: (2, (12, 8), ['', '', '', ''], [(5, 7), (6, 9), (14, 6)], [False, False, False, False], 62, False, [False, False, False, False], 12531, 'East', (13, 8))
Element 20: (2, (13, 8), ['', '', '', ''], [(5, 8), (5, 9), (14, 5)], [False, False, False, False], 60, False, [False, False, False, False], 12550, 'East', (14, 8))
Element 21: (2, (14, 8), ['', '', '', ''], [(4, 8), (4, 9), (14, 4)], [False, False, False, False], 58, False, [False, False, False, False], 12569, 'East', (15, 8))
Element 22: (2, (15, 8), ['', '', '', '%'], [(4, 7), (3, 9), (13, 4)], [False, False, False, True], 56, False, [False, False, False, False], 12588, 'North', (15, 9))
Element 23: (2, (15, 9), ['', '', '%', '%'], [(4, 6), (3, 8), (12, 4)], [False, False, True, True], 54, False, [False, False, False, False], 12617, 'West', (14, 9))
Element 24: (2, (14, 9), ['', '', '%', ''], [(4, 5), (3, 7), (12, 3)], [False, False, True, False], 52, False, [False, False, False, False], 12646, 'West', (13, 9))
Element 25: (2, (13, 9), ['', '', '%', ''], [(4, 4), (3, 6), (11, 3)], [False, False, True, False], 50, False, [False, False, False, False], 13665, 'West', (12, 9))
Element 26: #1#
