Element 1: (3, (13, 9), ['.', '.', '%', '.'], [(1, 3), (4, 7), (8, 7)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (14, 9))
Element 2: (3, (14, 9), ['', '.', '%', '.'], [(1, 4), (5, 7), (9, 7)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (15, 9))
Element 3: (3, (15, 9), ['', '.', '%', '%'], [(1, 5), (6, 7), (10, 7)], [False, False, True, True], 94, False, [False, True, False, False], 1097, 'South', (15, 8))
Element 4: (3, (15, 8), ['.', '.', '', '%'], [(1, 6), (6, 8), (11, 7)], [False, False, False, True], 92, False, [True, True, False, False], 2126, 'South', (15, 7))
Element 5: (3, (15, 7), ['.', '.', '', '%'], [(1, 7), (7, 8), (11, 8)], [False, False, False, True], 90, False, [True, True, False, False], 3155, 'South', (15, 6))
Element 6: (3, (15, 6), ['.', '.', '', '%'], [(1, 8), (8, 8), (11, 9)], [False, False, False, True], 88, False, [True, True, False, False], 4184, 'South', (15, 5))
Element 7: (3, (15, 5), ['.', '.', '', '%'], [(1, 9), (9, 8), (10, 9)], [False, False, False, True], 86, False, [True, True, False, False], 5213, 'South', (15, 4))
Element 8: (3, (15, 4), ['.', '.', '', '%'], [(1, 8), (10, 8), (9, 9)], [False, False, False, True], 84, False, [True, True, False, False], 6232, 'South', (15, 3))
Element 9: (3, (15, 3), ['.', '.', '', '%'], [(1, 7), (11, 8), (8, 9)], [False, False, False, True], 82, False, [True, True, False, False], 6251, 'South', (15, 2))
Element 10: (3, (15, 2), ['%', '%', '', '%'], [(1, 6), (12, 8), (7, 9)], [True, True, False, True], 80, False, [False, False, False, False], 6280, 'North', (15, 3))
Element 11: (3, (15, 3), ['.', '', '', '%'], [(1, 5), (13, 8), (6, 9)], [False, False, False, True], 78, False, [True, False, False, False], 6299, 'West', (14, 3))
Element 12: (3, (14, 3), ['.', '%', '.', ''], [(1, 4), (14, 8), (5, 9)], [False, True, False, False], 76, False, [True, False, True, False], 6328, 'North', (14, 4))
Element 13: (3, (14, 4), ['.', '', '.', ''], [(1, 3), (14, 7), (5, 8)], [False, False, False, False], 74, False, [True, False, True, False], 6357, 'North', (14, 5))
Element 14: (3, (14, 5), ['.', '', 'G', ''], [(1, 2), (14, 6), (4, 8)], [False, False, False, False], 72, False, [True, False, False, False], 6386, 'West', (13, 5))
Element 15: (3, (13, 5), ['.', '.', 'G', ''], [(1, 1), (13, 6), (4, 9)], [False, False, False, False], 70, False, [True, True, False, False], 6425, 'South', (13, 4))
Element 16: (3, (13, 4), ['.', '.', '', ''], [(2, 1), (13, 7), (3, 9)], [False, False, False, False], 68, False, [True, True, False, False], 6464, 'South', (13, 3))
Element 17: (3, (13, 3), ['.', '.', '', ''], [(3, 1), (12, 7), (3, 8)], [False, False, False, False], 66, False, [True, True, False, False], 6503, 'South', (13, 2))
Element 18: (3, (13, 2), ['%', '.', '', '%'], [(4, 1), (12, 6), (3, 7)], [True, False, False, True], 64, False, [False, True, False, False], 6532, 'South', (13, 1))
Element 19: (3, (13, 1), ['.', '%', '', '.'], [(4, 2), (11, 6), (3, 6)], [False, True, False, False], 62, False, [True, False, False, True], 7561, 'East', (14, 1))
Element 20: (3, (14, 1), ['', '%', '%', '%'], [(4, 3), (11, 5), (4, 6)], [False, True, True, True], 60, False, [False, False, False, False], 8590, 'West', (13, 1))
Element 21: (3, (13, 1), ['.', '%', '', ''], [(5, 3), (11, 4), (5, 6)], [False, True, False, False], 58, False, [True, False, False, False], 9609, 'West', (12, 1))
Element 22: (3, (12, 1), ['.', '%', '%', ''], [(6, 3), (11, 3), (6, 6)], [False, True, True, False], 56, False, [True, False, False, False], 10638, 'West', (11, 1))
Element 23: (3, (11, 1), ['.', '%', '%', ''], [(7, 3), (10, 3), (7, 6)], [False, True, True, False], 54, False, [True, False, False, False], 11667, 'West', (10, 1))
Element 24: (3, (10, 1), ['.', '%', '.', ''], [(8, 3), (10, 4), (8, 6)], [False, True, False, False], 52, False, [True, False, True, False], 12696, 'North', (10, 2))
Element 25: (3, (10, 2), ['.', '', '', '%'], [(9, 3), (10, 5), (9, 6)], [False, False, False, True], 50, False, [True, False, False, False], 13725, 'West', (9, 2))
Element 26: #1#
