Element 1: (1, (1, 4), ['%', '.', '.', '%'], [(7, 8), (12, 6), (15, 4)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 5))
Element 2: (1, (1, 5), ['%', '', '.', '%'], [(8, 8), (11, 6), (15, 5)], [True, False, False, True], 96, False, [False, False, True, False], 1038, 'North', (1, 6))
Element 3: (1, (1, 6), ['%', '', '.', '%'], [(9, 8), (11, 7), (15, 6)], [True, False, False, True], 94, False, [False, False, True, False], 2067, 'North', (1, 7))
Element 4: (1, (1, 7), ['%', '', '.', '%'], [(10, 8), (11, 8), (15, 7)], [True, False, False, True], 92, False, [False, False, True, False], 4086, 'North', (1, 8))
Element 5: (1, (1, 8), ['%', '', '.', '%'], [(10, 9), (11, 9), (15, 8)], [True, False, False, True], 90, False, [False, False, True, False], 6105, 'North', (1, 9))
Element 6: (1, (1, 9), ['%', '', '%', '%'], [(9, 9), (12, 9), (15, 9)], [True, False, True, True], 88, False, [False, False, False, False], 6144, 'South', (1, 8))
Element 7: (1, (1, 8), ['%', '', '', '%'], [(8, 9), (13, 9), (14, 9)], [True, False, False, True], 86, False, [False, False, False, False], 6173, 'South', (1, 7))
Element 8: (1, (1, 7), ['%', '', '', '%'], [(7, 9), (13, 8), (14, 8)], [True, False, False, True], 84, False, [False, False, False, False], 6202, 'South', (1, 6))
Element 9: (1, (1, 6), ['%', '', '', '%'], [(6, 9), (13, 7), (14, 7)], [True, False, False, True], 82, False, [False, False, False, False], 6231, 'South', (1, 5))
Element 10: (1, (1, 5), ['%', '', '', '%'], [(5, 9), (13, 6), (14, 6)], [True, False, False, True], 80, False, [False, False, False, False], 6260, 'South', (1, 4))
Element 11: (1, (1, 4), ['%', '.', '', '%'], [(5, 8), (13, 5), (14, 5)], [True, False, False, True], 78, False, [False, True, False, False], 6289, 'South', (1, 3))
Element 12: (1, (1, 3), ['%', '.', '', '%'], [(5, 7), (13, 4), (14, 4)], [True, False, False, True], 76, False, [False, True, False, False], 6328, 'South', (1, 2))
Element 13: (1, (1, 2), ['%', '.', '', '%'], [(6, 7), (13, 3), (14, 3)], [True, False, False, True], 74, False, [False, True, False, False], 6367, 'South', (1, 1))
Element 14: (1, (1, 1), ['%', '%', '', '.'], [(7, 7), (13, 2), (15, 3)], [True, True, False, False], 72, False, [False, False, False, True], 6406, 'East', (2, 1))
Element 15: (1, (2, 1), ['', '%', '%', '.'], [(8, 7), (13, 1), (15, 2)], [False, True, True, False], 70, False, [False, False, False, True], 6445, 'East', (3, 1))
Element 16: (1, (3, 1), ['', '%', '%', '.'], [(9, 7), (14, 1), (15, 3)], [False, True, True, False], 68, False, [False, False, False, True], 6474, 'East', (4, 1))
Element 17: (1, (4, 1), ['', '%', '.', '%'], [(10, 7), (13, 1), (14, 3)], [False, True, False, True], 66, False, [False, False, True, False], 7483, 'North', (4, 2))
Element 18: (1, (4, 2), ['%', '', '.', '%'], [(10, 6), (12, 1), (13, 3)], [True, False, False, True], 64, False, [False, False, True, False], 8502, 'North', (4, 3))
Element 19: (1, (4, 3), ['.', '', '.', '.'], [(10, 5), (11, 1), (12, 3)], [False, False, False, False], 62, False, [True, False, True, True], 9531, 'East', (5, 3))
Element 20: (1, (5, 3), ['', '%', '.', '.'], [(11, 5), (10, 1), (11, 3)], [False, True, False, False], 60, False, [False, False, True, True], 11550, 'East', (6, 3))
Element 21: (1, (6, 3), ['', '.', '.', '.'], [(12, 5), (10, 2), (11, 4)], [False, False, False, False], 58, False, [False, True, True, True], 12579, 'East', (7, 3))
Element 22: #1#
