Element 1: (3, (14, 4), ['.', '.', '.', '.'], [(13, 1), (5, 7), (9, 1)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (15, 4))
Element 2: (3, (15, 4), ['', '.', '.', '%'], [(13, 2), (6, 7), (10, 1)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (15, 5))
Element 3: (3, (15, 5), ['.', '', '.', '%'], [(13, 3), (7, 7), (11, 1)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (15, 6))
Element 4: (3, (15, 6), ['.', '', '.', '%'], [(14, 3), (8, 7), (12, 1)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (15, 7))
Element 5: (3, (15, 7), ['.', '', '.', '%'], [(15, 3), (9, 7), (13, 1)], [False, False, False, True], 90, False, [True, False, True, False], 175, 'North', (15, 8))
Element 6: (3, (15, 8), ['.', '', '.', '%'], [(15, 2), (10, 7), (14, 1)], [False, False, False, True], 88, False, [True, False, True, False], 1194, 'North', (15, 9))
Element 7: (3, (15, 9), ['.', '', '%', '%'], [(15, 3), (11, 7), (13, 1)], [False, False, True, True], 86, False, [True, False, False, False], 2203, 'West', (14, 9))
Element 8: (3, (14, 9), ['.', '.', '%', ''], [(15, 4), (11, 8), (13, 2)], [False, False, True, False], 84, False, [True, True, False, False], 3212, 'South', (14, 8))
Element 9: (3, (14, 8), ['.', '.', '', ''], [(15, 5), (11, 9), (13, 3)], [False, False, False, False], 82, False, [True, True, False, False], 4221, 'South', (14, 7))
Element 10: (3, (14, 7), ['.', '.', '', ''], [(14, 5), (10, 9), (13, 4)], [False, False, False, False], 80, False, [True, True, False, False], 5250, 'South', (14, 6))
Element 11: (3, (14, 6), ['.', '', '', ''], [(13, 5), (10, 8), (12, 4)], [False, False, False, False], 78, False, [True, False, False, False], 6279, 'West', (13, 6))
Element 12: (3, (13, 6), ['.', '', '.', ''], [(12, 5), (9, 8), (11, 4)], [False, False, False, False], 76, False, [True, False, True, False], 7308, 'North', (13, 7))
Element 13: (3, (13, 7), ['.', '', '.', ''], [(11, 5), (9, 9), (11, 3)], [False, False, False, False], 74, False, [True, False, True, False], 9327, 'North', (13, 8))
Element 14: (3, (13, 8), ['.', '', '.', ''], [(11, 6), (8, 9), (10, 3)], [False, False, False, False], 72, False, [True, False, True, False], 11346, 'North', (13, 9))
Element 15: (3, (13, 9), ['.', '', '%', ''], [(10, 6), (8, 8), (10, 4)], [False, False, True, False], 70, False, [True, False, False, False], 13365, 'West', (12, 9))
Element 16: #1#
