Element 1: (0, (1, 1), ['%', '%', '.', '.'], [(4, 4), (6, 7), (16, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (2, 1))
Element 2: (0, (2, 1), ['', '%', '%', '.'], [(5, 4), (7, 7), (17, 1)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (3, 1))
Element 3: (0, (3, 1), ['', '%', '%', '.'], [(6, 4), (8, 7), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (4, 1))
Element 4: (0, (4, 1), ['', '%', '.', '%'], [(7, 4), (9, 7), (17, 1)], [False, True, False, True], 92, False, [False, False, True, False], 107, 'North', (4, 2))
Element 5: (0, (4, 2), ['%', '', '.', '%'], [(8, 4), (10, 7), (16, 1)], [True, False, False, True], 90, False, [False, False, True, False], 1126, 'North', (4, 3))
Element 6: (0, (4, 3), ['.', '', '', '.'], [(9, 4), (11, 7), (16, 1)], [False, False, False, False], 88, False, [True, False, False, True], 2145, 'East', (5, 3))
Element 7: (0, (5, 3), ['', '%', '', '.'], [(10, 4), (11, 8), (17, 1)], [False, True, False, False], 86, False, [False, False, False, True], 4154, 'East', (6, 3))
Element 8: (0, (6, 3), ['', '.', '', '.'], [(11, 4), (11, 9), (18, 1)], [False, False, False, False], 84, False, [False, True, False, True], 6163, 'East', (7, 3))
Element 9: (0, (7, 3), ['', '.', '', '.'], [(11, 5), (10, 9), (17, 1)], [False, False, False, False], 82, False, [False, True, False, True], 8172, 'East', (8, 3))
Element 10: (0, (8, 3), ['', '.', '', '.'], [(11, 6), (10, 8), (16, 1)], [False, False, False, False], 80, False, [False, True, False, True], 10181, 'East', (9, 3))
Element 11: (0, (9, 3), ['', '.', '', 'F'], [(10, 6), (9, 8), (16, 1)], [False, False, False, False], 78, False, [False, True, False, False], 11200, 'East', (10, 3))
Element 12: (0, (10, 3), ['', '.', '', 'F'], [(10, 5), (9, 9), (17, 1)], [False, False, False, False], 76, False, [False, True, False, False], 13209, 'East', (11, 3))
Element 13: #1#
