Element 1: (2, (11, 1), ['.', '%', '%', '.'], [(15, 6), (9, 4), (14, 8)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 1))
Element 2: (2, (12, 1), ['', '%', '%', '.'], [(15, 7), (10, 4), (15, 8)], [False, True, True, False], 96, False, [False, False, False, True], 1048, 'East', (13, 1))
Element 3: (2, (13, 1), ['', '%', '.', '.'], [(14, 7), (11, 4), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (14, 1))
Element 4: (2, (14, 1), ['', '%', '%', '%'], [(14, 6), (11, 5), (14, 9)], [False, True, True, True], 92, False, [False, False, False, False], 3106, 'West', (13, 1))
Element 5: (2, (13, 1), ['', '%', '.', ''], [(14, 5), (11, 6), (13, 9)], [False, True, False, False], 90, False, [False, False, True, False], 4125, 'North', (13, 2))
Element 6: (2, (13, 2), ['%', '', '.', '%'], [(14, 4), (11, 7), (13, 8)], [True, False, False, True], 88, False, [False, False, True, False], 5154, 'North', (13, 3))
Element 7: (2, (13, 3), ['.', '', '.', '.'], [(15, 4), (11, 8), (13, 7)], [False, False, False, False], 86, False, [True, False, True, True], 6183, 'East', (14, 3))
Element 8: (2, (14, 3), ['', '%', '', 'G'], [(15, 3), (11, 9), (13, 6)], [False, True, False, False], 84, False, [False, False, False, False], 7212, 'North', (14, 4))
Element 9: (2, (14, 4), ['.', '', '', ''], [(15, 2), (10, 9), (13, 5)], [False, False, False, False], 82, False, [True, False, False, False], 8231, 'West', (13, 4))
Element 10: (2, (13, 4), ['.', '', '', ''], [(15, 3), (10, 8), (12, 5)], [False, False, False, False], 80, False, [True, False, False, False], 9250, 'West', (12, 4))
Element 11: (2, (12, 4), ['', '.', '', ''], [(14, 3), (10, 7), (12, 6)], [False, False, False, False], 78, False, [False, True, False, False], 10269, 'South', (12, 3))
Element 12: (2, (12, 3), ['F', '%', '', 'G'], [(13, 3), (10, 6), (12, 7)], [False, True, False, False], 76, False, [False, False, False, False], 11288, 'West', (11, 3))
Element 13: (2, (11, 3), ['F', '%', '', ''], [(13, 4), (10, 5), (12, 8)], [False, True, False, False], 74, False, [False, False, False, False], 13297, 'West', (10, 3))
Element 14: #1#
