Element 1: (3, (8, 8), ['.', '.', '.', '.'], [(14, 3), (1, 4), (4, 9)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (9, 8))
Element 2: (3, (9, 8), ['', '.', '.', 'F'], [(15, 3), (1, 5), (5, 9)], [False, False, False, False], 96, False, [False, True, True, False], 68, 'East', (10, 8))
Element 3: (3, (10, 8), ['', 'F', 'F', 'F'], [(15, 4), (1, 6), (6, 9)], [False, False, False, False], 94, False, [False, False, False, False], 1097, 'East', (11, 8))
Element 4: (3, (11, 8), ['', 'F', 'F', '.'], [(15, 5), (1, 7), (7, 9)], [False, False, False, False], 92, False, [False, False, False, True], 2126, 'North', (11, 9))
Element 5: (3, (11, 9), ['F', '', '%', '.'], [(15, 6), (1, 8), (8, 9)], [False, False, True, False], 90, False, [False, False, False, True], 3155, 'West', (10, 9))
Element 6: (3, (10, 9), ['G', '', '%', ''], [(15, 7), (1, 9), (9, 9)], [False, False, True, False], 88, False, [False, False, False, False], 4184, 'East', (11, 9))
Element 7: (3, (11, 9), ['G', '', '%', '.'], [(15, 8), (1, 8), (10, 9)], [False, False, True, False], 86, False, [False, False, False, True], 4193, 'East', (12, 9))
Element 8: (3, (12, 9), ['G', '.', '%', '.'], [(15, 9), (1, 7), (11, 9)], [False, False, True, False], 84, False, [False, True, False, True], 4212, 'East', (13, 9))
Element 9: (3, (13, 9), ['G', '.', '%', 'G'], [(14, 9), (1, 6), (12, 9)], [False, False, True, False], 82, False, [False, True, False, False], 4231, 'South', (13, 8))
Element 10: (3, (13, 8), ['G', '.', '', 'G'], [(14, 8), (1, 5), (12, 8)], [False, False, False, False], 80, False, [False, True, False, False], 4260, 'South', (13, 7))
Element 11: (3, (13, 7), ['G', '.', '', 'G'], [(14, 7), (1, 4), (12, 7)], [False, False, False, False], 78, False, [False, True, False, False], 4289, 'South', (13, 6))
Element 12: (3, (13, 6), ['.', '.', '', 'G'], [(14, 6), (1, 3), (11, 7)], [False, False, False, False], 76, False, [True, True, False, False], 5308, 'South', (13, 5))
Element 13: (3, (13, 5), ['.', '.', '', 'G'], [(14, 5), (1, 2), (11, 6)], [False, False, False, False], 74, False, [True, True, False, False], 6337, 'South', (13, 4))
Element 14: (3, (13, 4), ['.', '', '', 'G'], [(14, 4), (1, 1), (11, 5)], [False, False, False, False], 72, False, [True, False, False, False], 7366, 'West', (12, 4))
Element 15: (3, (12, 4), ['G', '.', '.', 'G'], [(13, 4), (2, 1), (11, 4)], [False, False, False, False], 70, False, [False, True, True, False], 8385, 'North', (12, 5))
Element 16: (3, (12, 5), ['', '', '.', 'G'], [(13, 5), (3, 1), (11, 3)], [False, False, False, False], 68, False, [False, False, True, False], 9404, 'North', (12, 6))
Element 17: (3, (12, 6), ['', '', '', 'G'], [(13, 6), (4, 1), (10, 3)], [False, False, False, False], 66, False, [False, False, False, False], 10423, 'North', (12, 7))
Element 18: (3, (12, 7), ['', '', '', 'G'], [(13, 7), (4, 2), (10, 4)], [False, False, False, False], 64, False, [False, False, False, False], 11432, 'North', (12, 8))
Element 19: (3, (12, 8), ['', '', '', 'G'], [(13, 8), (4, 3), (10, 5)], [False, False, False, False], 62, False, [False, False, False, False], 12441, 'South', (12, 7))
Element 20: (3, (12, 7), ['', '', '', ''], [(13, 9), (5, 3), (10, 6)], [False, False, False, False], 60, False, [False, False, False, False], 13450, 'West', (11, 7))
Element 21: #1#
