Element 1: (0, (12, 3), ['F', '%', '.', '.'], [(5, 7), (6, 8), (10, 1)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (11, 3))
Element 2: (0, (11, 3), ['F', '%', 'F', ''], [(6, 7), (7, 8), (11, 1)], [False, True, False, False], 96, False, [False, False, False, False], 1029, 'North', (11, 4))
Element 3: (0, (11, 4), ['F', '', 'F', '.'], [(7, 7), (8, 8), (12, 1)], [False, False, False, False], 94, False, [False, False, False, True], 2058, 'North', (11, 5))
Element 4: (0, (11, 5), ['F', '', 'F', '.'], [(8, 7), (9, 8), (13, 1)], [False, False, False, False], 92, False, [False, False, False, True], 3087, 'North', (11, 6))
Element 5: (0, (11, 6), ['F', '', 'F', '.'], [(9, 7), (10, 8), (14, 1)], [False, False, False, False], 90, False, [False, False, False, True], 5106, 'North', (11, 7))
Element 6: (0, (11, 7), ['G', '', 'G', '.'], [(10, 7), (11, 8), (13, 1)], [False, False, False, False], 88, False, [False, False, False, True], 8105, 'East', (12, 7))
Element 7: (0, (12, 7), ['', '.', '.', '.'], [(10, 6), (11, 9), (13, 2)], [False, False, False, False], 86, False, [False, True, True, True], 10124, 'East', (13, 7))
Element 8: (0, (13, 7), ['', '.', '.', '.'], [(10, 5), (10, 9), (13, 3)], [False, False, False, False], 84, False, [False, True, True, True], 12143, 'East', (14, 7))
Element 9: (0, (14, 7), ['', '.', '.', '.'], [(10, 4), (9, 9), (14, 3)], [False, False, False, False], 82, False, [False, True, True, True], 13172, 'East', (15, 7))
Element 10: #1#
