Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(9, 8), (8, 4), (9, 7)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(10, 8), (9, 4), (10, 7)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(11, 8), (10, 4), (11, 7)], [False, False, False, False], 94, False, [False, True, True, True], 5037, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '.'], [(11, 9), (11, 4), (11, 6)], [False, False, False, False], 92, False, [False, True, True, True], 8046, 'East', (7, 6))
Element 5: (1, (7, 6), ['', '.', '.', '.'], [(10, 9), (11, 5), (10, 6)], [False, False, False, False], 90, False, [False, True, True, True], 11055, 'East', (8, 6))
Element 6: (1, (8, 6), ['', '.', '.', 'G'], [(9, 9), (10, 5), (9, 6)], [False, False, False, False], 88, False, [False, True, True, False], 12084, 'North', (8, 7))
Element 7: (1, (8, 7), ['.', 'G', '', ''], [(8, 9), (9, 5), (8, 6)], [False, False, False, False], 86, False, [True, False, False, False], 12113, 'West', (7, 7))
Element 8: (1, (7, 7), ['.', '', '.', 'G'], [(7, 9), (8, 5), (8, 7)], [False, False, False, False], 84, False, [True, False, True, False], 12142, 'North', (7, 8))
Element 9: (1, (7, 8), ['.', '', '', 'G'], [(6, 9), (7, 5), (8, 8)], [False, False, False, False], 82, False, [True, False, False, False], 12171, 'West', (6, 8))
Element 10: (1, (6, 8), ['.', '.', '', ''], [(5, 9), (7, 4), (9, 8)], [False, False, False, False], 80, False, [True, True, False, False], 12200, 'South', (6, 7))
Element 11: (1, (6, 7), ['.', '', '', ''], [(5, 8), (7, 3), (10, 8)], [False, False, False, False], 78, False, [True, False, False, False], 12229, 'West', (5, 7))
Element 12: (1, (5, 7), ['.', '', '', ''], [(4, 8), (8, 3), (11, 8)], [False, False, False, False], 76, False, [True, False, False, False], 12258, 'West', (4, 7))
Element 13: (1, (4, 7), ['.', '', '', ''], [(4, 9), (9, 3), (12, 8)], [False, False, False, False], 74, False, [True, False, False, False], 12297, 'West', (3, 7))
Element 14: (1, (3, 7), ['%', '', '.', ''], [(3, 9), (10, 3), (13, 8)], [True, False, False, False], 72, False, [False, False, True, False], 13326, 'North', (3, 8))
Element 15: #1#
