Element 1: (3, (9, 6), ['.', '.', '.', 'F'], [(14, 1), (7, 6), (8, 9)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 6))
Element 2: (3, (10, 6), ['', 'F', 'F', 'F'], [(13, 1), (8, 6), (9, 9)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 6))
Element 3: (3, (11, 6), ['', 'F', 'F', '.'], [(13, 2), (8, 7), (10, 9)], [False, False, False, False], 94, False, [False, False, False, True], 3067, 'North', (11, 7))
Element 4: (3, (11, 7), ['F', '', 'F', '.'], [(13, 3), (9, 7), (11, 9)], [False, False, False, False], 92, False, [False, False, False, True], 5086, 'North', (11, 8))
Element 5: (3, (11, 8), ['F', '', '', '.'], [(14, 3), (10, 7), (12, 9)], [False, False, False, False], 90, False, [False, False, False, True], 7105, 'West', (10, 8))
Element 6: (3, (10, 8), ['.', '', '', ''], [(15, 3), (11, 7), (13, 9)], [False, False, False, False], 88, False, [True, False, False, False], 8124, 'West', (9, 8))
Element 7: (3, (9, 8), ['.', '', '', ''], [(15, 4), (12, 7), (14, 9)], [False, False, False, False], 86, False, [True, False, False, False], 8163, 'West', (8, 8))
Element 8: (3, (8, 8), ['.', '', '', ''], [(15, 5), (13, 7), (15, 9)], [False, False, False, False], 84, False, [True, False, False, False], 8202, 'West', (7, 8))
Element 9: (3, (7, 8), ['.', '.', '', ''], [(15, 6), (14, 7), (15, 8)], [False, False, False, False], 82, False, [True, True, False, False], 8241, 'South', (7, 7))
Element 10: (3, (7, 7), ['.', '', '', ''], [(15, 7), (14, 8), (15, 9)], [False, False, False, False], 80, False, [True, False, False, False], 8270, 'West', (6, 7))
Element 11: (3, (6, 7), ['.', '', '.', ''], [(15, 8), (13, 8), (14, 9)], [False, False, False, False], 78, False, [True, False, True, False], 8289, 'North', (6, 8))
Element 12: (3, (6, 8), ['.', '', '.', ''], [(15, 9), (12, 8), (14, 8)], [False, False, False, False], 76, False, [True, False, True, False], 8308, 'North', (6, 9))
Element 13: (3, (6, 9), ['.', '', '%', ''], [(14, 9), (12, 9), (14, 7)], [False, False, True, False], 74, False, [True, False, False, False], 8317, 'West', (5, 9))
Element 14: (3, (5, 9), ['.', '.', '%', ''], [(14, 8), (13, 9), (14, 6)], [False, False, True, False], 72, False, [True, True, False, False], 8336, 'South', (5, 8))
Element 15: (3, (5, 8), ['.', '.', '', ''], [(14, 7), (14, 9), (14, 5)], [False, False, False, False], 70, False, [True, True, False, False], 8355, 'South', (5, 7))
Element 16: (3, (5, 7), ['.', '.', '', ''], [(14, 6), (15, 9), (14, 4)], [False, False, False, False], 68, False, [True, True, False, False], 8374, 'South', (5, 6))
Element 17: (3, (5, 6), ['.', '.', '', ''], [(13, 6), (15, 8), (13, 4)], [False, False, False, False], 66, False, [True, True, False, False], 8403, 'South', (5, 5))
Element 18: (3, (5, 5), ['.', '.', '', '.'], [(13, 5), (15, 7), (12, 4)], [False, False, False, False], 64, False, [True, True, False, True], 8432, 'East', (6, 5))
Element 19: (3, (6, 5), ['', '.', '', '.'], [(12, 5), (15, 6), (11, 4)], [False, False, False, False], 62, False, [False, True, False, True], 9451, 'East', (7, 5))
Element 20: (3, (7, 5), ['', '.', '', '.'], [(11, 5), (15, 5), (11, 3)], [False, False, False, False], 60, False, [False, True, False, True], 11460, 'East', (8, 5))
Element 21: (3, (8, 5), ['', '.', '', '.'], [(10, 5), (15, 4), (10, 3)], [False, False, False, False], 58, False, [False, True, False, True], 13469, 'East', (9, 5))
Element 22: #1#
