Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(4, 2), (7, 7), (15, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(4, 3), (8, 7), (15, 7)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(5, 3), (9, 7), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(6, 3), (10, 7), (15, 9)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(7, 3), (11, 7), (14, 9)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(8, 3), (11, 8), (14, 8)], [False, True, True, False], 88, False, [False, False, False, True], 3174, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(9, 3), (11, 9), (14, 7)], [False, True, True, False], 86, False, [False, False, False, True], 4203, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(10, 3), (10, 9), (14, 6)], [False, True, False, False], 84, False, [False, False, True, True], 6222, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(11, 3), (10, 8), (14, 5)], [False, True, True, True], 82, False, [False, False, False, False], 8241, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(11, 4), (9, 8), (15, 5)], [False, True, False, False], 80, False, [False, False, True, False], 9260, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '.', '%'], [(11, 5), (9, 9), (15, 4)], [True, False, False, True], 78, False, [False, False, True, False], 10289, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '.', '.'], [(11, 6), (8, 9), (15, 3)], [False, False, False, False], 76, False, [True, False, True, True], 11318, 'East', (14, 3))
Element 13: (1, (14, 3), ['', '%', '.', ''], [(10, 6), (8, 8), (15, 2)], [False, True, False, False], 74, False, [False, False, True, False], 12347, 'North', (14, 4))
Element 14: (1, (14, 4), ['.', '', '', ''], [(10, 5), (7, 8), (15, 3)], [False, False, False, False], 72, False, [True, False, False, False], 13366, 'West', (13, 4))
Element 15: #1#
