Element 1: (2, (12, 1), ['.', '%', '%', '.'], [(1, 5), (9, 5), (15, 4)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (13, 1))
Element 2: (2, (13, 1), ['', '%', '.', '.'], [(1, 6), (10, 5), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (14, 1))
Element 3: (2, (14, 1), ['', '%', '%', '%'], [(1, 7), (11, 5), (15, 6)], [False, True, True, True], 94, False, [False, False, False, False], 2077, 'West', (13, 1))
Element 4: (2, (13, 1), ['', '%', '.', ''], [(1, 8), (11, 6), (15, 7)], [False, True, False, False], 92, False, [False, False, True, False], 3096, 'North', (13, 2))
Element 5: (2, (13, 2), ['%', '', '.', '%'], [(1, 9), (11, 7), (15, 8)], [True, False, False, True], 90, False, [False, False, True, False], 4125, 'North', (13, 3))
Element 6: (2, (13, 3), ['.', '', '.', '.'], [(1, 8), (11, 8), (15, 9)], [False, False, False, False], 88, False, [True, False, True, True], 5144, 'East', (14, 3))
Element 7: (2, (14, 3), ['', '%', '.', '.'], [(1, 7), (11, 9), (14, 9)], [False, True, False, False], 86, False, [False, False, True, True], 6163, 'East', (15, 3))
Element 8: (2, (15, 3), ['', '.', '', '%'], [(1, 6), (10, 9), (14, 8)], [False, False, False, True], 84, False, [False, True, False, False], 7182, 'South', (15, 2))
Element 9: (2, (15, 2), ['%', '%', '', '%'], [(1, 5), (10, 8), (14, 7)], [True, True, False, True], 82, False, [False, False, False, False], 8201, 'North', (15, 3))
Element 10: (2, (15, 3), ['', '', '', '%'], [(1, 4), (10, 7), (14, 6)], [False, False, False, True], 80, False, [False, False, False, False], 9210, 'North', (15, 4))
Element 11: (2, (15, 4), ['.', '', '', '%'], [(1, 3), (10, 6), (14, 5)], [False, False, False, True], 78, False, [True, False, False, False], 10229, 'West', (14, 4))
Element 12: (2, (14, 4), ['.', '', '', ''], [(1, 2), (9, 6), (13, 5)], [False, False, False, False], 76, False, [True, False, False, False], 10268, 'West', (13, 4))
Element 13: (2, (13, 4), ['.', '', '', ''], [(1, 1), (9, 7), (13, 6)], [False, False, False, False], 74, False, [True, False, False, False], 10307, 'West', (12, 4))
Element 14: (2, (12, 4), ['F', '.', '.', ''], [(2, 1), (9, 8), (13, 7)], [False, False, False, False], 72, False, [False, True, True, False], 10346, 'West', (11, 4))
Element 15: (2, (11, 4), ['F', 'F', '', ''], [(3, 1), (9, 9), (13, 8)], [False, False, False, False], 70, False, [False, False, False, False], 11375, 'South', (11, 3))
Element 16: (2, (11, 3), ['F', '%', '', '.'], [(4, 1), (8, 9), (13, 9)], [False, True, False, False], 68, False, [False, False, False, True], 12404, 'West', (10, 3))
Element 17: (2, (10, 3), ['.', '.', 'F', ''], [(4, 2), (8, 8), (12, 9)], [False, False, False, False], 66, False, [True, True, False, False], 13433, 'North', (10, 4))
Element 18: #1#
