Element 1: (3, (12, 9), ['F', '.', '%', '.'], [(11, 5), (4, 8), (5, 9)], [False, False, True, False], 98, False, [False, True, False, True], 1019, 'West', (11, 9))
Element 2: (3, (11, 9), ['F', 'F', '%', ''], [(11, 6), (5, 8), (6, 9)], [False, False, True, False], 96, False, [False, False, False, False], 3038, 'South', (11, 8))
Element 3: (3, (11, 8), ['F', 'G', '', '.'], [(11, 7), (6, 8), (7, 9)], [False, False, False, False], 94, False, [False, False, False, True], 5057, 'West', (10, 8))
Element 4: (3, (10, 8), ['.', 'G', 'F', ''], [(10, 7), (7, 8), (8, 9)], [False, False, False, False], 92, False, [True, False, False, False], 7076, 'North', (10, 9))
Element 5: (3, (10, 9), ['G', '', '%', ''], [(10, 6), (8, 8), (9, 9)], [False, False, True, False], 90, False, [False, False, False, False], 9095, 'South', (10, 8))
Element 6: (3, (10, 8), ['G', '', 'G', ''], [(10, 5), (9, 8), (10, 9)], [False, False, False, False], 88, False, [False, False, False, False], 10104, 'South', (10, 7))
Element 7: (3, (10, 7), ['G', '', '', ''], [(10, 4), (9, 7), (11, 9)], [False, False, False, False], 86, False, [False, False, False, False], 11113, 'East', (11, 7))
Element 8: (3, (11, 7), ['', '', '', '.'], [(11, 4), (9, 6), (12, 9)], [False, False, False, False], 84, False, [False, False, False, True], 12122, 'East', (12, 7))
Element 9: (3, (12, 7), ['', '.', '.', '.'], [(11, 3), (9, 5), (13, 9)], [False, False, False, False], 82, False, [False, True, True, True], 13151, 'East', (13, 7))
Element 10: #1#
