Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(10, 6), (1, 9), (5, 7)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 1))
Element 2: (3, (17, 1), ['.', '%', '%', ''], [(11, 6), (1, 8), (6, 7)], [False, True, True, False], 96, False, [True, False, False, False], 2038, 'West', (16, 1))
Element 3: (3, (16, 1), ['%', '%', '%', ''], [(11, 7), (1, 7), (7, 7)], [True, True, True, False], 94, False, [False, False, False, False], 3067, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', ''], [(11, 8), (1, 6), (8, 7)], [False, True, True, False], 92, False, [False, False, False, False], 4086, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(11, 9), (1, 5), (9, 7)], [False, True, True, True], 90, False, [False, False, False, False], 5105, 'Stop', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(10, 9), (1, 4), (10, 7)], [False, True, True, True], 88, False, [False, False, False, False], 7114, 'West', (17, 1))
Element 7: (3, (17, 1), ['', '%', '%', ''], [(10, 8), (1, 3), (11, 7)], [False, True, True, False], 86, False, [False, False, False, False], 8123, 'West', (16, 1))
Element 8: (3, (16, 1), ['%', '%', '%', ''], [(9, 8), (1, 2), (12, 7)], [True, True, True, False], 84, False, [False, False, False, False], 8152, 'East', (17, 1))
Element 9: (3, (17, 1), ['', '%', '%', ''], [(9, 9), (1, 1), (13, 7)], [False, True, True, False], 82, False, [False, False, False, False], 8181, 'East', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(8, 9), (2, 1), (14, 7)], [False, True, True, True], 80, False, [False, False, False, False], 8210, 'Stop', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(8, 8), (3, 1), (15, 7)], [False, True, True, True], 78, False, [False, False, False, False], 8239, 'West', (17, 1))
Element 12: (3, (17, 1), ['', '%', '%', ''], [(7, 8), (4, 1), (15, 8)], [False, True, True, False], 76, False, [False, False, False, False], 8268, 'West', (16, 1))
Element 13: (3, (16, 1), ['%', '%', '%', ''], [(7, 9), (4, 2), (15, 9)], [True, True, True, False], 74, False, [False, False, False, False], 8297, 'East', (17, 1))
Element 14: (3, (17, 1), ['', '%', '%', ''], [(6, 9), (4, 3), (14, 9)], [False, True, True, False], 72, False, [False, False, False, False], 8326, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(6, 8), (5, 3), (14, 8)], [False, True, True, True], 70, False, [False, False, False, False], 8355, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(5, 8), (6, 3), (13, 8)], [False, True, True, True], 68, False, [False, False, False, False], 8384, 'West', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', ''], [(5, 9), (7, 3), (13, 9)], [False, True, True, False], 66, False, [False, False, False, False], 8413, 'West', (16, 1))
Element 18: (3, (16, 1), ['%', '%', '%', ''], [(4, 9), (8, 3), (12, 9)], [True, True, True, False], 64, False, [False, False, False, False], 8442, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(4, 8), (9, 3), (12, 8)], [False, True, True, False], 62, False, [False, False, False, False], 8471, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(3, 8), (10, 3), (11, 8)], [False, True, True, True], 60, False, [False, False, False, False], 9480, 'Stop', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(3, 9), (11, 3), (11, 9)], [False, True, True, True], 58, False, [False, False, False, False], 10489, 'West', (17, 1))
Element 22: (3, (17, 1), ['', '%', '%', ''], [(3, 8), (11, 4), (10, 9)], [False, True, True, False], 56, False, [False, False, False, False], 11488, 'West', (16, 1))
Element 23: (3, (16, 1), ['%', '%', '%', ''], [(3, 7), (11, 5), (10, 8)], [True, True, True, False], 54, False, [False, False, False, False], 12497, 'East', (17, 1))
Element 24: (3, (17, 1), ['', '%', '%', ''], [(3, 6), (10, 5), (9, 8)], [False, True, True, False], 52, False, [False, False, False, False], 13506, 'East', (18, 1))
Element 25: #1#
