Element 1: (1, (7, 1), ['.', '%', '.', '.'], [(1, 5), (9, 6), (15, 8)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (8, 1))
Element 2: (1, (8, 1), ['', '%', '.', '.'], [(1, 6), (10, 6), (15, 9)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (9, 1))
Element 3: (1, (9, 1), ['', '%', '.', '.'], [(1, 7), (11, 6), (14, 9)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (10, 1))
Element 4: (1, (10, 1), ['', '%', '.', '.'], [(1, 8), (11, 7), (14, 8)], [False, True, False, False], 92, False, [False, False, True, True], 3096, 'East', (11, 1))
Element 5: (1, (11, 1), ['', '%', '%', '.'], [(1, 9), (11, 8), (14, 7)], [False, True, True, False], 90, False, [False, False, False, True], 4125, 'East', (12, 1))
Element 6: (1, (12, 1), ['', '%', '%', '.'], [(1, 8), (11, 9), (15, 7)], [False, True, True, False], 88, False, [False, False, False, True], 5144, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '.', '.'], [(1, 7), (10, 9), (15, 6)], [False, True, False, False], 86, False, [False, False, True, True], 6163, 'East', (14, 1))
Element 8: (1, (14, 1), ['', '%', '%', '%'], [(1, 6), (10, 8), (15, 5)], [False, True, True, True], 84, False, [False, False, False, False], 7182, 'West', (13, 1))
Element 9: (1, (13, 1), ['', '%', '.', ''], [(1, 5), (10, 7), (15, 4)], [False, True, False, False], 82, False, [False, False, True, False], 8191, 'North', (13, 2))
Element 10: (1, (13, 2), ['%', '', '.', '%'], [(1, 4), (9, 7), (15, 3)], [True, False, False, True], 80, False, [False, False, True, False], 8220, 'North', (13, 3))
Element 11: (1, (13, 3), ['.', '', '.', '.'], [(1, 3), (9, 8), (15, 2)], [False, False, False, False], 78, False, [True, False, True, True], 8259, 'East', (14, 3))
Element 12: (1, (14, 3), ['', '%', '.', 'G'], [(1, 2), (9, 9), (15, 3)], [False, True, False, False], 76, False, [False, False, True, False], 8288, 'North', (14, 4))
Element 13: (1, (14, 4), ['.', 'G', '.', ''], [(1, 1), (8, 9), (14, 3)], [False, False, False, False], 74, False, [True, False, True, False], 8317, 'North', (14, 5))
Element 14: (1, (14, 5), ['.', 'G', '.', ''], [(2, 1), (8, 8), (14, 4)], [False, False, False, False], 72, False, [True, False, True, False], 8346, 'North', (14, 6))
Element 15: (1, (14, 6), ['.', '', '', ''], [(3, 1), (8, 7), (13, 4)], [False, False, False, False], 70, False, [True, False, False, False], 8385, 'West', (13, 6))
Element 16: (1, (13, 6), ['.', 'G', '.', ''], [(4, 1), (8, 6), (13, 5)], [False, False, False, False], 68, False, [True, False, True, False], 8424, 'North', (13, 7))
Element 17: (1, (13, 7), ['.', '', '.', ''], [(4, 2), (8, 5), (12, 5)], [False, False, False, False], 66, False, [True, False, True, False], 8463, 'North', (13, 8))
Element 18: (1, (13, 8), ['.', '', '.', ''], [(4, 3), (9, 5), (11, 5)], [False, False, False, False], 64, False, [True, False, True, False], 9492, 'North', (13, 9))
Element 19: (1, (13, 9), ['.', '', '%', ''], [(5, 3), (10, 5), (11, 4)], [False, False, True, False], 62, False, [True, False, False, False], 11511, 'West', (12, 9))
Element 20: (1, (12, 9), ['', '.', '%', ''], [(6, 3), (10, 4), (11, 3)], [False, False, True, False], 60, False, [False, True, False, False], 13530, 'South', (12, 8))
Element 21: #1#
