Element 1: (3, (14, 9), ['.', '.', '%', '.'], [(14, 1), (9, 5), (14, 4)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '%', '%'], [(13, 1), (10, 5), (15, 4)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (15, 8))
Element 3: (3, (15, 8), ['.', '.', '', '%'], [(13, 2), (11, 5), (15, 5)], [False, False, False, True], 94, False, [True, True, False, False], 2077, 'South', (15, 7))
Element 4: (3, (15, 7), ['.', 'G', '', '%'], [(13, 3), (11, 6), (15, 6)], [False, False, False, True], 92, False, [True, False, False, False], 3106, 'West', (14, 7))
Element 5: (3, (14, 7), ['.', 'G', '.', ''], [(14, 3), (11, 7), (14, 6)], [False, False, False, False], 90, False, [True, False, True, False], 4135, 'North', (14, 8))
Element 6: (3, (14, 8), ['.', '', '', ''], [(15, 3), (11, 8), (14, 5)], [False, False, False, False], 88, False, [True, False, False, False], 5164, 'West', (13, 8))
Element 7: (3, (13, 8), ['.', '.', '.', ''], [(15, 2), (11, 9), (13, 5)], [False, False, False, False], 86, False, [True, True, True, False], 6193, 'North', (13, 9))
Element 8: (3, (13, 9), ['.', '', '%', ''], [(15, 3), (10, 9), (13, 6)], [False, False, True, False], 84, False, [True, False, False, False], 7212, 'West', (12, 9))
Element 9: (3, (12, 9), ['', '.', '%', ''], [(15, 4), (10, 8), (13, 7)], [False, False, True, False], 82, False, [False, True, False, False], 8231, 'South', (12, 8))
Element 10: (3, (12, 8), ['', 'G', '', ''], [(15, 5), (10, 7), (12, 7)], [False, False, False, False], 80, False, [False, False, False, False], 9250, 'West', (11, 8))
Element 11: (3, (11, 8), ['', '', '', ''], [(15, 6), (10, 6), (12, 6)], [False, False, False, False], 78, False, [False, False, False, False], 10259, 'North', (11, 9))
Element 12: (3, (11, 9), ['', '', '%', ''], [(15, 7), (9, 6), (12, 5)], [False, False, True, False], 76, False, [False, False, False, False], 10278, 'West', (10, 9))
Element 13: (3, (10, 9), ['.', '', '%', ''], [(15, 8), (9, 7), (12, 4)], [False, False, True, False], 74, False, [True, False, False, False], 10297, 'West', (9, 9))
Element 14: (3, (9, 9), ['.', 'G', '%', ''], [(15, 9), (9, 8), (11, 4)], [False, False, True, False], 72, False, [True, False, False, False], 11316, 'West', (8, 9))
Element 15: (3, (8, 9), ['.', 'G', '%', ''], [(14, 9), (8, 8), (11, 3)], [False, False, True, False], 70, False, [True, False, False, False], 12335, 'West', (7, 9))
Element 16: (3, (7, 9), ['.', '.', '%', ''], [(14, 8), (8, 7), (10, 3)], [False, False, True, False], 68, False, [True, True, False, False], 13354, 'South', (7, 8))
Element 17: #1#
