Element 1: (0, (5, 8), ['.', '.', '.', '.'], [(1, 9), (3, 9), (13, 3)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (6, 8))
Element 2: (0, (6, 8), ['', '.', '.', '.'], [(1, 8), (4, 9), (14, 3)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (7, 8))
Element 3: (0, (7, 8), ['', '.', '.', '.'], [(1, 7), (5, 9), (15, 3)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (8, 8))
Element 4: (0, (8, 8), ['', '.', '.', '.'], [(1, 6), (6, 9), (15, 4)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (9, 8))
Element 5: (0, (9, 8), ['', '.', '.', 'F'], [(1, 5), (7, 9), (15, 5)], [False, False, False, False], 90, False, [False, True, True, False], 156, 'East', (10, 8))
Element 6: (0, (10, 8), ['', 'F', 'F', 'F'], [(1, 4), (8, 9), (15, 6)], [False, False, False, False], 88, False, [False, False, False, False], 1185, 'East', (11, 8))
Element 7: (0, (11, 8), ['', 'F', 'F', '.'], [(1, 3), (9, 9), (15, 7)], [False, False, False, False], 86, False, [False, False, False, True], 2214, 'North', (11, 9))
Element 8: (0, (11, 9), ['G', '', '%', '.'], [(1, 2), (10, 9), (15, 8)], [False, False, True, False], 84, False, [False, False, False, True], 4233, 'East', (12, 9))
Element 9: (0, (12, 9), ['G', '.', '%', '.'], [(1, 1), (11, 9), (15, 9)], [False, False, True, False], 82, False, [False, True, False, True], 4262, 'East', (13, 9))
Element 10: (0, (13, 9), ['G', '.', '%', 'G'], [(2, 1), (12, 9), (14, 9)], [False, False, True, False], 80, False, [False, True, False, False], 4291, 'South', (13, 8))
Element 11: (0, (13, 8), ['G', '.', '', 'G'], [(3, 1), (12, 8), (14, 8)], [False, False, False, False], 78, False, [False, True, False, False], 4330, 'South', (13, 7))
Element 12: (0, (13, 7), ['G', '.', '', 'G'], [(4, 1), (12, 7), (14, 7)], [False, False, False, False], 76, False, [False, True, False, False], 4369, 'South', (13, 6))
Element 13: (0, (13, 6), ['.', '.', '', 'G'], [(4, 2), (11, 7), (14, 6)], [False, False, False, False], 74, False, [True, True, False, False], 5398, 'South', (13, 5))
Element 14: (0, (13, 5), ['.', '.', '', 'G'], [(4, 3), (11, 6), (14, 5)], [False, False, False, False], 72, False, [True, True, False, False], 6427, 'South', (13, 4))
Element 15: (0, (13, 4), ['.', '', '', 'G'], [(5, 3), (11, 5), (14, 4)], [False, False, False, False], 70, False, [True, False, False, False], 7456, 'West', (12, 4))
Element 16: (0, (12, 4), ['G', '.', '.', 'G'], [(6, 3), (11, 4), (13, 4)], [False, False, False, False], 68, False, [False, True, True, False], 8475, 'North', (12, 5))
Element 17: (0, (12, 5), ['', '', '.', 'G'], [(7, 3), (11, 3), (13, 5)], [False, False, False, False], 66, False, [False, False, True, False], 9494, 'North', (12, 6))
Element 18: (0, (12, 6), ['', '', '', 'G'], [(8, 3), (10, 3), (13, 6)], [False, False, False, False], 64, False, [False, False, False, False], 10513, 'North', (12, 7))
Element 19: (0, (12, 7), ['', '', '', 'G'], [(9, 3), (10, 4), (13, 7)], [False, False, False, False], 62, False, [False, False, False, False], 11522, 'North', (12, 8))
Element 20: (0, (12, 8), ['', '', '', 'G'], [(9, 4), (10, 5), (13, 8)], [False, False, False, False], 60, False, [False, False, False, False], 12531, 'South', (12, 7))
Element 21: (0, (12, 7), ['', '', '', ''], [(9, 5), (10, 6), (13, 9)], [False, False, False, False], 58, False, [False, False, False, False], 13540, 'West', (11, 7))
Element 22: #1#
