Element 1: (1, (3, 3), ['%', '%', '.', '.'], [(8, 5), (13, 3), (14, 9)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 3))
Element 2: (1, (4, 3), ['', '.', '.', '.'], [(9, 5), (14, 3), (15, 9)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '%', '.', '.'], [(10, 5), (15, 3), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', '.', '.'], [(11, 5), (15, 4), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', '.', '.'], [(11, 6), (15, 5), (15, 6)], [False, False, False, False], 90, False, [False, True, True, True], 3135, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', '.', '.'], [(11, 7), (14, 5), (14, 6)], [False, False, False, False], 88, False, [False, True, True, True], 4164, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '.', '.', 'F'], [(11, 8), (14, 4), (14, 7)], [False, False, False, False], 86, False, [False, True, True, False], 5193, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '.', 'F', 'F'], [(11, 9), (13, 4), (14, 8)], [False, False, False, False], 84, False, [False, True, False, False], 7212, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', 'F', '.'], [(10, 9), (13, 5), (13, 8)], [False, True, False, False], 82, False, [False, False, False, True], 9231, 'North', (11, 4))
Element 10: (1, (11, 4), ['F', '', '', '.'], [(10, 8), (13, 6), (13, 9)], [False, False, False, False], 80, False, [False, False, False, True], 11250, 'West', (10, 4))
Element 11: (1, (10, 4), ['.', '', '', ''], [(10, 7), (13, 7), (12, 9)], [False, False, False, False], 78, False, [True, False, False, False], 13269, 'West', (9, 4))
Element 12: #1#
