Element 1: (1, (5, 9), ['.', '.', '%', '.'], [(14, 3), (14, 8), (17, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 9))
Element 2: (1, (6, 9), ['', '.', '%', '.'], [(15, 3), (15, 8), (18, 1)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '.', '%', '.'], [(15, 4), (15, 9), (17, 1)], [False, False, True, False], 94, False, [False, True, False, True], 77, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '%', '.'], [(15, 5), (14, 9), (16, 1)], [False, False, True, False], 92, False, [False, True, False, True], 116, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '%', 'F'], [(15, 6), (13, 9), (17, 1)], [False, False, True, False], 90, False, [False, True, False, False], 145, 'East', (10, 9))
Element 6: (1, (10, 9), ['', 'F', '%', 'F'], [(15, 7), (13, 8), (17, 1)], [False, False, True, False], 88, False, [False, False, False, False], 1164, 'East', (11, 9))
Element 7: (1, (11, 9), ['', 'F', '%', '.'], [(14, 7), (13, 7), (18, 1)], [False, False, True, False], 86, False, [False, False, False, True], 2183, 'South', (11, 8))
Element 8: (1, (11, 8), ['F', 'F', '', '.'], [(14, 6), (13, 6), (17, 1)], [False, False, False, False], 84, False, [False, False, False, True], 3202, 'South', (11, 7))
Element 9: (1, (11, 7), ['F', 'F', '', '.'], [(14, 5), (13, 5), (16, 1)], [False, False, False, False], 82, False, [False, False, False, True], 4221, 'South', (11, 6))
Element 10: (1, (11, 6), ['F', 'F', '', '.'], [(14, 4), (13, 4), (17, 1)], [False, False, False, False], 80, False, [False, False, False, True], 5240, 'South', (11, 5))
Element 11: (1, (11, 5), ['F', 'F', '', '.'], [(13, 4), (12, 4), (17, 1)], [False, False, False, False], 78, False, [False, False, False, True], 6249, 'South', (11, 4))
Element 12: (1, (11, 4), ['F', 'F', '', ''], [(13, 5), (12, 5), (18, 1)], [False, False, False, False], 76, False, [False, False, False, False], 7258, 'South', (11, 3))
Element 13: (1, (11, 3), ['F', '%', '', '.'], [(13, 6), (12, 6), (17, 1)], [False, True, False, False], 74, False, [False, False, False, True], 8267, 'West', (10, 3))
Element 14: (1, (10, 3), ['.', '.', 'F', ''], [(13, 7), (12, 7), (16, 1)], [False, False, False, False], 72, False, [True, True, False, False], 9276, 'North', (10, 4))
Element 15: (1, (10, 4), ['.', '', 'F', ''], [(13, 8), (12, 8), (17, 1)], [False, False, False, False], 70, False, [True, False, False, False], 10285, 'North', (10, 5))
Element 16: (1, (10, 5), ['.', '', 'F', ''], [(14, 8), (12, 9), (17, 1)], [False, False, False, False], 68, False, [True, False, False, False], 11294, 'North', (10, 6))
Element 17: (1, (10, 6), ['.', '', 'F', ''], [(15, 8), (11, 9), (18, 1)], [False, False, False, False], 66, False, [True, False, False, False], 12293, 'North', (10, 7))
Element 18: (1, (10, 7), ['.', '', 'F', ''], [(15, 9), (11, 8), (17, 1)], [False, False, False, False], 64, False, [True, False, False, False], 13292, 'North', (10, 8))
Element 19: #1#
