Element 1: (0, (9, 4), ['.', '.', '.', 'F'], [(1, 8), (5, 4), (7, 1)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 4))
Element 2: (0, (10, 4), ['', 'F', 'F', 'F'], [(1, 9), (6, 4), (8, 1)], [False, False, False, False], 96, False, [False, False, False, False], 1029, 'East', (11, 4))
Element 3: (0, (11, 4), ['', 'F', 'F', '.'], [(1, 8), (7, 4), (9, 1)], [False, False, False, False], 94, False, [False, False, False, True], 2048, 'North', (11, 5))
Element 4: (0, (11, 5), ['F', '', 'F', '.'], [(1, 7), (8, 4), (10, 1)], [False, False, False, False], 92, False, [False, False, False, True], 3077, 'North', (11, 6))
Element 5: (0, (11, 6), ['F', '', 'F', '.'], [(1, 6), (8, 5), (11, 1)], [False, False, False, False], 90, False, [False, False, False, True], 4106, 'North', (11, 7))
Element 6: (0, (11, 7), ['F', '', 'F', '.'], [(1, 5), (9, 5), (12, 1)], [False, False, False, False], 88, False, [False, False, False, True], 5135, 'North', (11, 8))
Element 7: (0, (11, 8), ['F', '', 'F', '.'], [(1, 4), (10, 5), (13, 1)], [False, False, False, False], 86, False, [False, False, False, True], 7154, 'North', (11, 9))
Element 8: (0, (11, 9), ['F', '', '%', '.'], [(1, 3), (10, 6), (14, 1)], [False, False, True, False], 84, False, [False, False, False, True], 9173, 'West', (10, 9))
Element 9: (0, (10, 9), ['.', 'F', '%', ''], [(1, 2), (10, 7), (13, 1)], [False, False, True, False], 82, False, [True, False, False, False], 11182, 'South', (10, 8))
Element 10: (0, (10, 8), ['.', '', '', ''], [(1, 1), (9, 7), (13, 2)], [False, False, False, False], 80, False, [True, False, False, False], 12211, 'West', (9, 8))
Element 11: (0, (9, 8), ['.', '', '.', ''], [(2, 1), (9, 6), (13, 3)], [False, False, False, False], 78, False, [True, False, True, False], 12250, 'North', (9, 9))
Element 12: (0, (9, 9), ['.', '', '%', ''], [(3, 1), (8, 6), (14, 3)], [False, False, True, False], 76, False, [True, False, False, False], 12289, 'West', (8, 9))
Element 13: (0, (8, 9), ['.', '.', '%', ''], [(4, 1), (8, 7), (15, 3)], [False, False, True, False], 74, False, [True, True, False, False], 12328, 'South', (8, 8))
Element 14: (0, (8, 8), ['.', '', '', ''], [(4, 2), (7, 7), (15, 4)], [False, False, False, False], 72, False, [True, False, False, False], 12367, 'West', (7, 8))
Element 15: (0, (7, 8), ['.', '', '.', ''], [(4, 3), (7, 6), (15, 5)], [False, False, False, False], 70, False, [True, False, True, False], 12406, 'North', (7, 9))
Element 16: (0, (7, 9), ['.', '', '%', ''], [(5, 3), (7, 5), (15, 6)], [False, False, True, False], 68, False, [True, False, False, False], 12445, 'West', (6, 9))
Element 17: (0, (6, 9), ['.', '.', '%', ''], [(6, 3), (6, 5), (15, 7)], [False, False, True, False], 66, False, [True, True, False, False], 12484, 'South', (6, 8))
Element 18: (0, (6, 8), ['.', '.', '', ''], [(7, 3), (6, 6), (15, 8)], [False, False, False, False], 64, False, [True, True, False, False], 12523, 'South', (6, 7))
Element 19: (0, (6, 7), ['.', '', '', ''], [(8, 3), (5, 6), (15, 9)], [False, False, False, False], 62, False, [True, False, False, False], 12562, 'West', (5, 7))
Element 20: (0, (5, 7), ['.', '', '.', ''], [(9, 3), (5, 5), (14, 9)], [False, False, False, False], 60, False, [True, False, True, False], 12601, 'North', (5, 8))
Element 21: (0, (5, 8), ['.', '', '.', ''], [(10, 3), (4, 5), (14, 8)], [False, False, False, False], 58, False, [True, False, True, False], 13630, 'North', (5, 9))
Element 22: #1#
