Element 1: (0, (1, 1), ['%', '%', '.', '.'], [(6, 7), (9, 4), (15, 2)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (2, 1))
Element 2: (0, (2, 1), ['', '%', '%', '.'], [(7, 7), (10, 4), (15, 3)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (3, 1))
Element 3: (0, (3, 1), ['', '%', '%', '.'], [(8, 7), (11, 4), (15, 4)], [False, True, True, False], 94, False, [False, False, False, True], 2058, 'East', (4, 1))
Element 4: (0, (4, 1), ['', '%', '.', '%'], [(9, 7), (11, 5), (15, 5)], [False, True, False, True], 92, False, [False, False, True, False], 3087, 'North', (4, 2))
Element 5: (0, (4, 2), ['%', '', '.', '%'], [(10, 7), (11, 6), (15, 6)], [True, False, False, True], 90, False, [False, False, True, False], 5106, 'North', (4, 3))
Element 6: (0, (4, 3), ['.', '', '.', '.'], [(11, 7), (10, 6), (15, 7)], [False, False, False, False], 88, False, [True, False, True, True], 7125, 'East', (5, 3))
Element 7: (0, (5, 3), ['', '%', '.', '.'], [(11, 8), (10, 5), (15, 8)], [False, True, False, False], 86, False, [False, False, True, True], 9144, 'East', (6, 3))
Element 8: (0, (6, 3), ['', '.', '.', '.'], [(11, 9), (9, 5), (15, 9)], [False, False, False, False], 84, False, [False, True, True, True], 10173, 'East', (7, 3))
Element 9: (0, (7, 3), ['', '.', '.', '.'], [(10, 9), (9, 6), (14, 9)], [False, False, False, False], 82, False, [False, True, True, True], 11202, 'East', (8, 3))
Element 10: (0, (8, 3), ['', '.', '.', '.'], [(10, 8), (8, 6), (14, 8)], [False, False, False, False], 80, False, [False, True, True, True], 12231, 'East', (9, 3))
Element 11: (0, (9, 3), ['', '.', '', 'F'], [(9, 8), (8, 5), (14, 7)], [False, False, False, False], 78, False, [False, True, False, False], 12270, 'East', (10, 3))
Element 12: (0, (10, 3), ['', '.', '', 'F'], [(9, 9), (8, 4), (14, 6)], [False, False, False, False], 76, False, [False, True, False, False], 13299, 'East', (11, 3))
Element 13: #1#
