Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(4, 4), (15, 2), (15, 8)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(5, 4), (15, 3), (15, 9)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(6, 4), (15, 4), (14, 9)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(7, 4), (15, 5), (14, 8)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(8, 4), (15, 6), (14, 7)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(9, 4), (15, 7), (14, 6)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(10, 4), (15, 8), (14, 5)], [False, True, True, False], 86, False, [False, False, False, True], 1223, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(11, 4), (15, 9), (14, 4)], [False, True, False, False], 84, False, [False, False, True, True], 2242, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(11, 5), (14, 9), (14, 3)], [False, True, True, True], 82, False, [False, False, False, False], 3261, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(11, 6), (13, 9), (13, 3)], [False, True, False, False], 80, False, [False, False, True, False], 4280, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '', '%'], [(11, 7), (13, 8), (13, 4)], [True, False, False, True], 78, False, [False, False, False, False], 5309, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '', ''], [(11, 8), (13, 7), (13, 5)], [False, False, False, False], 76, False, [True, False, False, False], 6328, 'West', (12, 3))
Element 13: (1, (12, 3), ['F', '%', '.', ''], [(11, 9), (13, 6), (12, 5)], [False, True, False, False], 74, False, [False, False, True, False], 7357, 'West', (11, 3))
Element 14: (1, (11, 3), ['F', '%', '', ''], [(10, 9), (12, 6), (12, 4)], [False, True, False, False], 72, False, [False, False, False, False], 9376, 'West', (10, 3))
Element 15: (1, (10, 3), ['.', '.', '', ''], [(10, 8), (12, 7), (12, 3)], [False, False, False, False], 70, False, [True, True, False, False], 11385, 'South', (10, 2))
Element 16: (1, (10, 2), ['.', '', '', '%'], [(10, 7), (12, 8), (11, 3)], [False, False, False, True], 68, False, [True, False, False, False], 12404, 'West', (9, 2))
Element 17: (1, (9, 2), ['.', '', '.', ''], [(10, 6), (12, 9), (11, 4)], [False, False, False, False], 66, False, [True, False, True, False], 13423, 'North', (9, 3))
Element 18: #1#
