Element 1: (0, (3, 3), ['%', '%', '.', 'G'], [(4, 3), (7, 1), (8, 6)], [True, True, False, False], 98, False, [False, False, True, False], 0, 'North', (3, 4))
Element 2: (0, (3, 4), ['%', '', '.', '.'], [(5, 3), (8, 1), (9, 6)], [True, False, False, False], 96, False, [False, False, True, True], 39, 'East', (4, 4))
Element 3: (0, (4, 4), ['', '', '.', '.'], [(6, 3), (9, 1), (10, 6)], [False, False, False, False], 94, False, [False, False, True, True], 1068, 'East', (5, 4))
Element 4: (0, (5, 4), ['', '', '.', '.'], [(7, 3), (10, 1), (11, 6)], [False, False, False, False], 92, False, [False, False, True, True], 2097, 'East', (6, 4))
Element 5: (0, (6, 4), ['', '', '.', '.'], [(8, 3), (11, 1), (11, 7)], [False, False, False, False], 90, False, [False, False, True, True], 3126, 'East', (7, 4))
Element 6: (0, (7, 4), ['', '', '.', '.'], [(9, 3), (12, 1), (11, 8)], [False, False, False, False], 88, False, [False, False, True, True], 4155, 'East', (8, 4))
Element 7: (0, (8, 4), ['', '', '.', '.'], [(10, 3), (13, 1), (11, 9)], [False, False, False, False], 86, False, [False, False, True, True], 6174, 'East', (9, 4))
Element 8: (0, (9, 4), ['', '', '.', 'F'], [(11, 3), (14, 1), (10, 9)], [False, False, False, False], 84, False, [False, False, True, False], 8193, 'East', (10, 4))
Element 9: (0, (10, 4), ['', '', 'F', 'G'], [(11, 4), (13, 1), (10, 8)], [False, False, False, False], 82, False, [False, False, False, False], 11192, 'North', (10, 5))
Element 10: #1#
