Element 1: (1, (2, 1), ['.', '%', '%', '.'], [(10, 8), (4, 7), (9, 4)], [False, True, True, False], 98, False, [True, False, False, True], 999, 'East', (3, 1))
Element 2: (1, (3, 1), ['', '%', '%', '.'], [(11, 8), (5, 7), (10, 4)], [False, True, True, False], 96, False, [False, False, False, True], 3018, 'East', (4, 1))
Element 3: (1, (4, 1), ['', '%', '.', '%'], [(11, 9), (6, 7), (11, 4)], [False, True, False, True], 94, False, [False, False, True, False], 5037, 'North', (4, 2))
Element 4: (1, (4, 2), ['%', '', '.', '%'], [(10, 9), (7, 7), (11, 5)], [True, False, False, True], 92, False, [False, False, True, False], 7056, 'North', (4, 3))
Element 5: (1, (4, 3), ['.', '', '.', '.'], [(9, 9), (8, 7), (11, 6)], [False, False, False, False], 90, False, [True, False, True, True], 8085, 'East', (5, 3))
Element 6: (1, (5, 3), ['', '%', '.', '.'], [(8, 9), (9, 7), (11, 7)], [False, True, False, False], 88, False, [False, False, True, True], 9114, 'East', (6, 3))
Element 7: (1, (6, 3), ['', '.', '.', '.'], [(8, 8), (10, 7), (12, 7)], [False, False, False, False], 86, False, [False, True, True, True], 10143, 'East', (7, 3))
Element 8: (1, (7, 3), ['', '.', '.', '.'], [(7, 8), (10, 6), (13, 7)], [False, False, False, False], 84, False, [False, True, True, True], 11172, 'East', (8, 3))
Element 9: (1, (8, 3), ['', '.', '.', '.'], [(7, 9), (10, 5), (14, 7)], [False, False, False, False], 82, False, [False, True, True, True], 12201, 'East', (9, 3))
Element 10: (1, (9, 3), ['', '.', '', 'F'], [(6, 9), (9, 5), (15, 7)], [False, False, False, False], 80, False, [False, True, False, False], 12240, 'East', (10, 3))
Element 11: (1, (10, 3), ['', '.', '', 'F'], [(6, 8), (9, 6), (15, 8)], [False, False, False, False], 78, False, [False, True, False, False], 13269, 'East', (11, 3))
Element 12: #1#
