Element 1: (2, (9, 8), ['.', '.', '.', 'F'], [(8, 9), (8, 1), (13, 1)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 8))
Element 2: (2, (10, 8), ['', 'F', 'F', 'F'], [(9, 9), (9, 1), (14, 1)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 8))
Element 3: (2, (11, 8), ['', 'F', 'F', '.'], [(10, 9), (10, 1), (13, 1)], [False, False, False, False], 94, False, [False, False, False, True], 3057, 'North', (11, 9))
Element 4: (2, (11, 9), ['', '', '%', '.'], [(10, 8), (11, 1), (13, 2)], [False, False, True, False], 92, False, [False, False, False, True], 4076, 'East', (12, 9))
Element 5: (2, (12, 9), ['', '.', '%', '.'], [(10, 7), (12, 1), (13, 3)], [False, False, True, False], 90, False, [False, True, False, True], 5105, 'East', (13, 9))
Element 6: (2, (13, 9), ['', '.', '%', '.'], [(11, 7), (13, 1), (14, 3)], [False, False, True, False], 88, False, [False, True, False, True], 6124, 'East', (14, 9))
Element 7: (2, (14, 9), ['', '.', '%', '.'], [(11, 6), (14, 1), (15, 3)], [False, False, True, False], 86, False, [False, True, False, True], 7143, 'East', (15, 9))
Element 8: (2, (15, 9), ['', '.', '%', '%'], [(11, 5), (13, 1), (15, 4)], [False, False, True, True], 84, False, [False, True, False, False], 8162, 'South', (15, 8))
Element 9: (2, (15, 8), ['.', '.', '', '%'], [(11, 4), (13, 2), (15, 5)], [False, False, False, True], 82, False, [True, True, False, False], 9181, 'South', (15, 7))
Element 10: (2, (15, 7), ['.', 'G', '', '%'], [(11, 3), (13, 3), (15, 6)], [False, False, False, True], 80, False, [True, False, False, False], 10200, 'West', (14, 7))
Element 11: (2, (14, 7), ['.', 'G', '.', ''], [(10, 3), (13, 4), (14, 6)], [False, False, False, False], 78, False, [True, False, True, False], 11229, 'North', (14, 8))
Element 12: (2, (14, 8), ['.', '', '', ''], [(10, 4), (14, 4), (14, 5)], [False, False, False, False], 76, False, [True, False, False, False], 12258, 'West', (13, 8))
Element 13: (2, (13, 8), ['.', '.', '', ''], [(10, 5), (15, 4), (13, 5)], [False, False, False, False], 74, False, [True, True, False, False], 13277, 'South', (13, 7))
Element 14: #1#
