Element 1: (2, (6, 2), ['%', '.', '.', '.'], [(13, 1), (1, 8), (9, 5)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '.', '.', '.'], [(14, 1), (1, 9), (10, 5)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '.', '.', '.'], [(13, 1), (1, 8), (11, 5)], [False, False, False, False], 94, False, [False, True, True, True], 2057, 'East', (9, 2))
Element 4: (2, (9, 2), ['', '.', '.', '.'], [(13, 2), (1, 7), (11, 6)], [False, False, False, False], 92, False, [False, True, True, True], 3076, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '.', 'F', '%'], [(13, 3), (1, 6), (11, 7)], [False, False, False, True], 90, False, [False, True, False, False], 4105, 'North', (10, 3))
Element 6: (2, (10, 3), ['.', '', 'F', 'F'], [(14, 3), (1, 5), (11, 8)], [False, False, False, False], 88, False, [True, False, False, False], 6124, 'East', (11, 3))
Element 7: (2, (11, 3), ['', '%', 'F', '.'], [(15, 3), (1, 4), (11, 9)], [False, True, False, False], 86, False, [False, False, False, True], 8143, 'North', (11, 4))
Element 8: (2, (11, 4), ['F', '', '', '.'], [(15, 4), (1, 3), (10, 9)], [False, False, False, False], 84, False, [False, False, False, True], 10162, 'West', (10, 4))
Element 9: (2, (10, 4), ['.', '', '', ''], [(15, 5), (1, 2), (10, 8)], [False, False, False, False], 82, False, [True, False, False, False], 12181, 'West', (9, 4))
Element 10: (2, (9, 4), ['.', '.', '', ''], [(15, 6), (1, 1), (10, 7)], [False, False, False, False], 80, False, [True, True, False, False], 13210, 'South', (9, 3))
Element 11: #1#
