Element 1: (0, (1, 6), ['%', '.', '.', '%'], [(3, 5), (9, 3), (13, 9)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 7))
Element 2: (0, (1, 7), ['%', '', '.', '%'], [(4, 5), (10, 3), (14, 9)], [True, False, False, True], 96, False, [False, False, True, False], 1029, 'North', (1, 8))
Element 3: (0, (1, 8), ['%', '', '.', '%'], [(5, 5), (11, 3), (15, 9)], [True, False, False, True], 94, False, [False, False, True, False], 2058, 'North', (1, 9))
Element 4: (0, (1, 9), ['%', '', '%', '%'], [(6, 5), (11, 4), (15, 8)], [True, False, True, True], 92, False, [False, False, False, False], 3087, 'South', (1, 8))
Element 5: (0, (1, 8), ['%', '', '', '%'], [(7, 5), (11, 5), (15, 7)], [True, False, False, True], 90, False, [False, False, False, False], 4106, 'South', (1, 7))
Element 6: (0, (1, 7), ['%', '', '', '%'], [(8, 5), (11, 6), (15, 6)], [True, False, False, True], 88, False, [False, False, False, False], 5125, 'South', (1, 6))
Element 7: (0, (1, 6), ['%', '.', '', '%'], [(9, 5), (11, 7), (15, 5)], [True, False, False, True], 86, False, [False, True, False, False], 6144, 'South', (1, 5))
Element 8: (0, (1, 5), ['%', '.', '', '%'], [(10, 5), (11, 8), (15, 4)], [True, False, False, True], 84, False, [False, True, False, False], 8163, 'South', (1, 4))
Element 9: (0, (1, 4), ['%', '.', '', '%'], [(10, 6), (11, 9), (15, 3)], [True, False, False, True], 82, False, [False, True, False, False], 10182, 'South', (1, 3))
Element 10: (0, (1, 3), ['%', '.', '', '%'], [(10, 7), (10, 9), (15, 2)], [True, False, False, True], 80, False, [False, True, False, False], 12201, 'South', (1, 2))
Element 11: (0, (1, 2), ['%', '.', '', '%'], [(10, 8), (9, 9), (15, 3)], [True, False, False, True], 78, False, [False, True, False, False], 13220, 'South', (1, 1))
Element 12: (0, (1, 1), ['%', '%', '', '.'], [(9, 8), (8, 9), (14, 3)], [True, True, False, False], 76, False, [False, False, False, True], 13259, 'East', (2, 1))
Element 13: (0, (2, 1), ['', '%', '%', '.'], [(9, 7), (8, 8), (14, 4)], [False, True, True, False], 74, False, [False, False, False, True], 13298, 'East', (3, 1))
Element 14: (0, (3, 1), ['', '%', '%', '.'], [(9, 6), (8, 7), (14, 5)], [False, True, True, False], 72, False, [False, False, False, True], 13337, 'East', (4, 1))
Element 15: (0, (4, 1), ['', '%', '.', '%'], [(8, 6), (7, 7), (14, 6)], [False, True, False, True], 70, False, [False, False, True, False], 13376, 'North', (4, 2))
Element 16: (0, (4, 2), ['%', '', '.', '%'], [(7, 6), (7, 8), (14, 7)], [True, False, False, True], 68, False, [False, False, True, False], 13415, 'North', (4, 3))
Element 17: (0, (4, 3), ['.', '', '.', '.'], [(6, 6), (7, 9), (14, 8)], [False, False, False, False], 66, False, [True, False, True, True], 13454, 'East', (5, 3))
Element 18: (0, (5, 3), ['', '%', '.', '.'], [(6, 7), (6, 9), (13, 8)], [False, True, False, False], 64, False, [False, False, True, True], 13493, 'East', (6, 3))
Element 19: (0, (6, 3), ['', '.', '.', '.'], [(6, 8), (5, 9), (13, 7)], [False, False, False, False], 62, False, [False, True, True, True], 13532, 'East', (7, 3))
Element 20: (0, (7, 3), ['', '.', '.', '.'], [(5, 8), (4, 9), (13, 6)], [False, False, False, False], 60, False, [False, True, True, True], 13571, 'East', (8, 3))
Element 21: (0, (8, 3), ['', '.', '.', ''], [(5, 7), (4, 8), (13, 5)], [False, False, False, False], 58, False, [False, True, True, False], 13610, 'North', (8, 4))
Element 22: (0, (8, 4), ['.', '', '', '.'], [(5, 6), (4, 7), (13, 4)], [False, False, False, False], 56, False, [True, False, False, True], 13649, 'East', (9, 4))
Element 23: (0, (9, 4), ['', '', '', 'F'], [(4, 6), (3, 7), (13, 3)], [False, False, False, False], 54, False, [False, False, False, False], 13688, 'East', (10, 4))
Element 24: #1#
