Element 1: (2, (9, 4), ['.', '.', '.', 'F'], [(7, 7), (8, 5), (14, 4)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 4))
Element 2: (2, (10, 4), ['', 'F', 'F', 'F'], [(8, 7), (9, 5), (15, 4)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 4))
Element 3: (2, (11, 4), ['', 'F', 'F', '.'], [(9, 7), (10, 5), (15, 5)], [False, False, False, False], 94, False, [False, False, False, True], 3067, 'North', (11, 5))
Element 4: (2, (11, 5), ['', '', 'F', '.'], [(10, 7), (10, 6), (15, 6)], [False, False, False, False], 92, False, [False, False, False, True], 6076, 'North', (11, 6))
Element 5: (2, (11, 6), ['', '', 'G', '.'], [(11, 7), (9, 6), (15, 7)], [False, False, False, False], 90, False, [False, False, False, True], 8095, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '.', '.', '.'], [(11, 8), (8, 6), (15, 8)], [False, False, False, False], 88, False, [False, True, True, True], 9124, 'East', (13, 6))
Element 7: (2, (13, 6), ['', '.', '.', '.'], [(11, 9), (7, 6), (15, 9)], [False, False, False, False], 86, False, [False, True, True, True], 10153, 'East', (14, 6))
Element 8: (2, (14, 6), ['', '.', '.', ''], [(10, 9), (6, 6), (14, 9)], [False, False, False, False], 84, False, [False, True, True, False], 11182, 'North', (14, 7))
Element 9: (2, (14, 7), ['.', '', 'G', ''], [(10, 8), (6, 5), (14, 8)], [False, False, False, False], 82, False, [True, False, False, False], 12211, 'West', (13, 7))
Element 10: (2, (13, 7), ['.', '', 'G', ''], [(9, 8), (6, 4), (13, 8)], [False, False, False, False], 80, False, [True, False, False, False], 12250, 'West', (12, 7))
Element 11: (2, (12, 7), ['', '', '.', ''], [(9, 9), (7, 4), (13, 9)], [False, False, False, False], 78, False, [False, False, True, False], 12289, 'North', (12, 8))
Element 12: (2, (12, 8), ['', '', 'G', ''], [(8, 9), (8, 4), (12, 9)], [False, False, False, False], 76, False, [False, False, False, False], 12328, 'East', (13, 8))
Element 13: (2, (13, 8), ['G', '', '', ''], [(8, 8), (8, 3), (12, 8)], [False, False, False, False], 74, False, [False, False, False, False], 12347, 'East', (14, 8))
Element 14: (2, (14, 8), ['', '', '', ''], [(7, 8), (9, 3), (12, 7)], [False, False, False, False], 72, False, [False, False, False, False], 12366, 'East', (15, 8))
Element 15: (2, (15, 8), ['', '', '', '%'], [(7, 9), (10, 3), (13, 7)], [False, False, False, True], 70, False, [False, False, False, False], 13375, 'North', (15, 9))
Element 16: #1#
