Element 1: (2, (13, 8), ['.', '.', '.', '.'], [(1, 6), (4, 2), (17, 1)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 8))
Element 2: (2, (14, 8), ['', '.', '.', '.'], [(1, 7), (4, 3), (18, 1)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (15, 8))
Element 3: (2, (15, 8), ['', '.', '.', '%'], [(1, 8), (5, 3), (17, 1)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (15, 9))
Element 4: (2, (15, 9), ['.', '', '%', '%'], [(1, 9), (6, 3), (16, 1)], [False, False, True, True], 92, False, [True, False, False, False], 126, 'West', (14, 9))
Element 5: (2, (14, 9), ['.', '', '%', ''], [(1, 8), (7, 3), (17, 1)], [False, False, True, False], 90, False, [True, False, False, False], 145, 'West', (13, 9))
Element 6: (2, (13, 9), ['.', '', '%', ''], [(1, 7), (8, 3), (17, 1)], [False, False, True, False], 88, False, [True, False, False, False], 164, 'West', (12, 9))
Element 7: (2, (12, 9), ['F', '.', '%', ''], [(1, 6), (9, 3), (18, 1)], [False, False, True, False], 86, False, [False, True, False, False], 183, 'West', (11, 9))
Element 8: (2, (11, 9), ['F', 'F', '%', ''], [(1, 5), (10, 3), (17, 1)], [False, False, True, False], 84, False, [False, False, False, False], 2182, 'South', (11, 8))
Element 9: (2, (11, 8), ['F', 'F', '', '.'], [(1, 4), (11, 3), (16, 1)], [False, False, False, False], 82, False, [False, False, False, True], 4191, 'South', (11, 7))
Element 10: (2, (11, 7), ['F', 'F', '', '.'], [(1, 3), (11, 4), (17, 1)], [False, False, False, False], 80, False, [False, False, False, True], 6200, 'South', (11, 6))
Element 11: (2, (11, 6), ['F', 'G', '', '.'], [(1, 2), (11, 5), (17, 1)], [False, False, False, False], 78, False, [False, False, False, True], 8209, 'West', (10, 6))
Element 12: (2, (10, 6), ['.', 'G', 'F', ''], [(1, 1), (10, 5), (18, 1)], [False, False, False, False], 76, False, [True, False, False, False], 10218, 'North', (10, 7))
Element 13: (2, (10, 7), ['.', '', 'F', ''], [(2, 1), (10, 4), (17, 1)], [False, False, False, False], 74, False, [True, False, False, False], 12227, 'North', (10, 8))
Element 14: (2, (10, 8), ['.', '', 'F', ''], [(3, 1), (9, 4), (16, 1)], [False, False, False, False], 72, False, [True, False, False, False], 13246, 'North', (10, 9))
Element 15: #1#
