Element 1: (0, (17, 1), ['.', '%', '%', '.'], [(4, 1), (9, 3), (13, 3)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (18, 1))
Element 2: (0, (18, 1), ['', '%', '%', '%'], [(4, 2), (10, 3), (14, 3)], [False, True, True, True], 96, False, [False, False, False, False], 1029, 'West', (17, 1))
Element 3: (0, (17, 1), ['.', '%', '%', ''], [(4, 3), (11, 3), (15, 3)], [False, True, True, False], 94, False, [True, False, False, False], 2048, 'West', (16, 1))
Element 4: (0, (16, 1), ['%', '%', '%', ''], [(5, 3), (11, 4), (15, 4)], [True, True, True, False], 92, False, [False, False, False, False], 3077, 'East', (17, 1))
Element 5: (0, (17, 1), ['', '%', '%', ''], [(6, 3), (11, 5), (15, 5)], [False, True, True, False], 90, False, [False, False, False, False], 4096, 'Stop', (17, 1))
Element 6: (0, (17, 1), ['', '%', '%', ''], [(7, 3), (11, 6), (15, 6)], [False, True, True, False], 88, False, [False, False, False, False], 5115, 'East', (18, 1))
Element 7: (0, (18, 1), ['', '%', '%', '%'], [(8, 3), (11, 7), (15, 7)], [False, True, True, True], 86, False, [False, False, False, False], 6134, 'West', (17, 1))
Element 8: (0, (17, 1), ['', '%', '%', ''], [(8, 4), (11, 8), (15, 8)], [False, True, True, False], 84, False, [False, False, False, False], 7153, 'West', (16, 1))
Element 9: (0, (16, 1), ['%', '%', '%', ''], [(9, 4), (11, 9), (15, 9)], [True, True, True, False], 82, False, [False, False, False, False], 8172, 'East', (17, 1))
Element 10: (0, (17, 1), ['', '%', '%', ''], [(10, 4), (10, 9), (14, 9)], [False, True, True, False], 80, False, [False, False, False, False], 10181, 'Stop', (17, 1))
Element 11: (0, (17, 1), ['', '%', '%', ''], [(10, 5), (10, 8), (14, 8)], [False, True, True, False], 78, False, [False, False, False, False], 12190, 'East', (18, 1))
Element 12: #1#
