Element 1: (1, (9, 5), ['.', '.', '.', 'F'], [(15, 9), (15, 3), (15, 7)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 5))
Element 2: (1, (10, 5), ['', 'F', 'F', 'F'], [(14, 9), (15, 4), (15, 8)], [False, False, False, False], 96, False, [False, False, False, False], 1028, 'East', (11, 5))
Element 3: (1, (11, 5), ['', 'F', 'F', '.'], [(15, 9), (15, 5), (14, 8)], [False, False, False, False], 94, False, [False, False, False, True], 2047, 'North', (11, 6))
Element 4: (1, (11, 6), ['F', '', 'F', '.'], [(14, 9), (15, 6), (14, 7)], [False, False, False, False], 92, False, [False, False, False, True], 3066, 'North', (11, 7))
Element 5: (1, (11, 7), ['F', '', 'F', '.'], [(13, 9), (14, 6), (13, 7)], [False, False, False, False], 90, False, [False, False, False, True], 4095, 'North', (11, 8))
Element 6: (1, (11, 8), ['F', '', 'F', '.'], [(12, 9), (14, 5), (13, 8)], [False, False, False, False], 88, False, [False, False, False, True], 5124, 'North', (11, 9))
Element 7: (1, (11, 9), ['F', '', '%', ''], [(13, 9), (14, 4), (12, 8)], [False, False, True, False], 86, False, [False, False, False, False], 6143, 'West', (10, 9))
Element 8: (1, (10, 9), ['.', 'F', '%', ''], [(14, 9), (14, 3), (12, 7)], [False, False, True, False], 84, False, [True, False, False, False], 7162, 'South', (10, 8))
Element 9: (1, (10, 8), ['.', 'F', '', ''], [(14, 9), (13, 3), (12, 6)], [False, False, False, False], 82, False, [True, False, False, False], 8181, 'South', (10, 7))
Element 10: (1, (10, 7), ['.', 'F', '', ''], [(15, 9), (13, 4), (13, 6)], [False, False, False, False], 80, False, [True, False, False, False], 9200, 'South', (10, 6))
Element 11: (1, (10, 6), ['.', '', '', ''], [(15, 8), (13, 5), (14, 6)], [False, False, False, False], 78, False, [True, False, False, False], 10209, 'West', (9, 6))
Element 12: (1, (9, 6), ['.', '', '.', ''], [(15, 7), (12, 5), (15, 6)], [False, False, False, False], 76, False, [True, False, True, False], 10228, 'North', (9, 7))
Element 13: (1, (9, 7), ['.', '', '.', ''], [(15, 6), (12, 4), (15, 5)], [False, False, False, False], 74, False, [True, False, True, False], 10247, 'North', (9, 8))
Element 14: (1, (9, 8), ['.', '', '.', ''], [(15, 5), (11, 4), (15, 4)], [False, False, False, False], 72, False, [True, False, True, False], 11256, 'North', (9, 9))
Element 15: (1, (9, 9), ['.', '', '%', ''], [(15, 4), (11, 3), (15, 3)], [False, False, True, False], 70, False, [True, False, False, False], 12265, 'West', (8, 9))
Element 16: (1, (8, 9), ['.', '.', '%', ''], [(15, 3), (10, 3), (15, 2)], [False, False, True, False], 68, False, [True, True, False, False], 13284, 'South', (8, 8))
Element 17: #1#
