Element 1: (3, (13, 7), ['.', '.', '.', '.'], [(7, 9), (5, 3), (9, 8)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 7))
Element 2: (3, (14, 7), ['', '.', '.', '.'], [(8, 9), (6, 3), (10, 8)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (15, 7))
Element 3: (3, (15, 7), ['', '.', '.', '%'], [(9, 9), (7, 3), (11, 8)], [False, False, False, True], 94, False, [False, True, True, False], 2087, 'North', (15, 8))
Element 4: (3, (15, 8), ['.', '', '.', '%'], [(10, 9), (8, 3), (11, 9)], [False, False, False, True], 92, False, [True, False, True, False], 4106, 'North', (15, 9))
Element 5: (3, (15, 9), ['.', '', '%', '%'], [(10, 8), (9, 3), (12, 9)], [False, False, True, True], 90, False, [True, False, False, False], 4135, 'West', (14, 9))
Element 6: (3, (14, 9), ['G', '.', '%', ''], [(10, 7), (10, 3), (13, 9)], [False, False, True, False], 88, False, [False, True, False, False], 6154, 'South', (14, 8))
Element 7: (3, (14, 8), ['G', '', '', ''], [(11, 7), (11, 3), (13, 8)], [False, False, False, False], 86, False, [False, False, False, False], 8173, 'North', (14, 9))
Element 8: (3, (14, 9), ['', '', '%', ''], [(11, 6), (11, 4), (12, 8)], [False, False, True, False], 84, False, [False, False, False, False], 10182, 'East', (15, 9))
Element 9: (3, (15, 9), ['', '', '%', '%'], [(11, 5), (10, 4), (12, 7)], [False, False, True, True], 82, False, [False, False, False, False], 12191, 'South', (15, 8))
Element 10: (3, (15, 8), ['', '', '', '%'], [(10, 5), (9, 4), (12, 6)], [False, False, False, True], 80, False, [False, False, False, False], 13210, 'West', (14, 8))
Element 11: #1#
