Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(9, 4), (7, 1), (14, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['.', '', '.', '%'], [(10, 4), (8, 1), (15, 8)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (15, 7))
Element 3: (3, (15, 7), ['.', '', '', '%'], [(11, 4), (9, 1), (15, 9)], [False, False, False, True], 94, False, [True, False, False, False], 2087, 'West', (14, 7))
Element 4: (3, (14, 7), ['.', '.', '', ''], [(11, 5), (10, 1), (14, 9)], [False, False, False, False], 92, False, [True, True, False, False], 3116, 'South', (14, 6))
Element 5: (3, (14, 6), ['.', '.', '', ''], [(11, 6), (11, 1), (13, 9)], [False, False, False, False], 90, False, [True, True, False, False], 4145, 'South', (14, 5))
Element 6: (3, (14, 5), ['.', '.', '', ''], [(11, 7), (12, 1), (12, 9)], [False, False, False, False], 88, False, [True, True, False, False], 5174, 'South', (14, 4))
Element 7: (3, (14, 4), ['.', '.', '', '.'], [(11, 8), (13, 1), (11, 9)], [False, False, False, False], 86, False, [True, True, False, True], 7193, 'East', (15, 4))
Element 8: (3, (15, 4), ['', '.', '', '%'], [(10, 8), (14, 1), (10, 9)], [False, False, False, True], 84, False, [False, True, False, False], 9212, 'South', (15, 3))
Element 9: (3, (15, 3), ['.', '.', '', '%'], [(10, 7), (13, 1), (9, 9)], [False, False, False, True], 82, False, [True, True, False, False], 10231, 'South', (15, 2))
Element 10: (3, (15, 2), ['%', '%', '', '%'], [(10, 6), (13, 2), (9, 8)], [True, True, False, True], 80, False, [False, False, False, False], 11260, 'North', (15, 3))
Element 11: (3, (15, 3), ['.', '', '', '%'], [(10, 5), (13, 3), (9, 7)], [False, False, False, True], 78, False, [True, False, False, False], 12279, 'West', (14, 3))
Element 12: (3, (14, 3), ['', '%', '', ''], [(9, 5), (13, 4), (9, 6)], [False, True, False, False], 76, False, [False, False, False, False], 12318, 'West', (13, 3))
Element 13: (3, (13, 3), ['.', '', '', ''], [(8, 5), (13, 5), (8, 6)], [False, False, False, False], 74, False, [True, False, False, False], 12347, 'West', (12, 3))
Element 14: (3, (12, 3), ['F', '%', '.', ''], [(7, 5), (13, 6), (8, 7)], [False, True, False, False], 72, False, [False, False, True, False], 12386, 'West', (11, 3))
Element 15: (3, (11, 3), ['F', '%', '', ''], [(7, 6), (13, 7), (8, 8)], [False, True, False, False], 70, False, [False, False, False, False], 13415, 'West', (10, 3))
Element 16: #1#
