Element 1: (2, (12, 1), ['.', '%', '%', '.'], [(5, 9), (7, 8), (15, 5)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (13, 1))
Element 2: (2, (13, 1), ['', '%', '.', '.'], [(6, 9), (8, 8), (15, 6)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (14, 1))
Element 3: (2, (14, 1), ['', '%', '%', '%'], [(7, 9), (9, 8), (15, 7)], [False, True, True, True], 94, False, [False, False, False, False], 97, 'West', (13, 1))
Element 4: (2, (13, 1), ['', '%', '.', ''], [(8, 9), (10, 8), (15, 8)], [False, True, False, False], 92, False, [False, False, True, False], 1116, 'North', (13, 2))
Element 5: (2, (13, 2), ['%', '', '.', '%'], [(9, 9), (11, 8), (15, 9)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (13, 3))
Element 6: (2, (13, 3), ['.', '', '.', '.'], [(10, 9), (11, 9), (14, 9)], [False, False, False, False], 88, False, [True, False, True, True], 4164, 'East', (14, 3))
Element 7: (2, (14, 3), ['', '%', '.', '.'], [(10, 8), (12, 9), (14, 8)], [False, True, False, False], 86, False, [False, False, True, True], 4193, 'East', (15, 3))
Element 8: (2, (15, 3), ['', '.', '.', '%'], [(10, 7), (13, 9), (14, 7)], [False, False, False, True], 84, False, [False, True, True, False], 5222, 'North', (15, 4))
Element 9: (2, (15, 4), ['.', '', '', '%'], [(11, 7), (13, 8), (14, 6)], [False, False, False, True], 82, False, [True, False, False, False], 6251, 'West', (14, 4))
Element 10: (2, (14, 4), ['.', '', 'G', ''], [(11, 6), (13, 7), (14, 5)], [False, False, False, False], 80, False, [True, False, False, False], 7280, 'West', (13, 4))
Element 11: (2, (13, 4), ['.', '', 'G', ''], [(11, 5), (13, 6), (13, 5)], [False, False, False, False], 78, False, [True, False, False, False], 8309, 'West', (12, 4))
Element 12: (2, (12, 4), ['G', '.', 'G', ''], [(11, 4), (12, 6), (12, 5)], [False, False, False, False], 76, False, [False, True, False, False], 9338, 'South', (12, 3))
Element 13: (2, (12, 3), ['G', '%', 'G', ''], [(11, 3), (12, 7), (12, 4)], [False, True, False, False], 74, False, [False, False, False, False], 10357, 'East', (13, 3))
Element 14: (2, (13, 3), ['', '', 'G', ''], [(10, 3), (12, 8), (13, 4)], [False, False, False, False], 72, False, [False, False, False, False], 11366, 'West', (12, 3))
Element 15: (2, (12, 3), ['', '%', '', ''], [(10, 4), (12, 7), (14, 4)], [False, True, False, False], 70, False, [False, False, False, False], 12365, 'West', (11, 3))
Element 16: (2, (11, 3), ['', '%', '', ''], [(10, 5), (11, 7), (15, 4)], [False, True, False, False], 68, False, [False, False, False, False], 13364, 'North', (11, 4))
Element 17: #1#
