Element 1: (3, (8, 9), ['.', '.', '%', '.'], [(15, 8), (1, 5), (4, 4)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (9, 9))
Element 2: (3, (9, 9), ['', '.', '%', 'F'], [(15, 7), (1, 6), (5, 4)], [False, False, True, False], 96, False, [False, True, False, False], 68, 'East', (10, 9))
Element 3: (3, (10, 9), ['', 'F', '%', 'F'], [(14, 7), (1, 7), (5, 5)], [False, False, True, False], 94, False, [False, False, False, False], 1097, 'East', (11, 9))
Element 4: (3, (11, 9), ['', 'F', '%', '.'], [(14, 8), (1, 8), (4, 5)], [False, False, True, False], 92, False, [False, False, False, True], 2126, 'South', (11, 8))
Element 5: (3, (11, 8), ['F', 'F', '', '.'], [(14, 9), (1, 9), (3, 5)], [False, False, False, False], 90, False, [False, False, False, True], 3155, 'South', (11, 7))
Element 6: (3, (11, 7), ['F', 'F', '', '.'], [(13, 9), (1, 8), (3, 4)], [False, False, False, False], 88, False, [False, False, False, True], 4174, 'South', (11, 6))
Element 7: (3, (11, 6), ['F', 'F', '', '.'], [(13, 8), (1, 7), (3, 3)], [False, False, False, False], 86, False, [False, False, False, True], 5193, 'South', (11, 5))
Element 8: (3, (11, 5), ['F', 'F', '', '.'], [(13, 7), (1, 6), (3, 4)], [False, False, False, False], 84, False, [False, False, False, True], 6202, 'West', (10, 5))
Element 9: (3, (10, 5), ['.', 'F', 'F', ''], [(12, 7), (1, 5), (3, 5)], [False, False, False, False], 82, False, [True, False, False, False], 7211, 'North', (10, 6))
Element 10: (3, (10, 6), ['.', '', 'F', ''], [(12, 6), (1, 4), (3, 6)], [False, False, False, False], 80, False, [True, False, False, False], 8230, 'North', (10, 7))
Element 11: (3, (10, 7), ['.', '', 'F', ''], [(12, 5), (1, 3), (4, 6)], [False, False, False, False], 78, False, [True, False, False, False], 9259, 'North', (10, 8))
Element 12: (3, (10, 8), ['.', '', '', ''], [(13, 5), (1, 2), (4, 7)], [False, False, False, False], 76, False, [True, False, False, False], 10288, 'West', (9, 8))
Element 13: (3, (9, 8), ['.', '.', '', ''], [(14, 5), (1, 1), (5, 7)], [False, False, False, False], 74, False, [True, True, False, False], 10327, 'South', (9, 7))
Element 14: (3, (9, 7), ['.', '.', '', ''], [(15, 5), (2, 1), (6, 7)], [False, False, False, False], 72, False, [True, True, False, False], 10366, 'South', (9, 6))
Element 15: (3, (9, 6), ['.', '.', '', ''], [(15, 6), (3, 1), (7, 7)], [False, False, False, False], 70, False, [True, True, False, False], 10405, 'South', (9, 5))
Element 16: (3, (9, 5), ['.', '.', '', ''], [(14, 6), (4, 1), (7, 6)], [False, False, False, False], 68, False, [True, True, False, False], 10444, 'West', (8, 5))
Element 17: (3, (8, 5), ['.', '.', 'G', ''], [(13, 6), (4, 2), (8, 6)], [False, False, False, False], 66, False, [True, True, False, False], 10483, 'South', (8, 4))
Element 18: (3, (8, 4), ['.', '.', '', '.'], [(14, 6), (4, 3), (8, 7)], [False, False, False, False], 64, False, [True, True, False, True], 10502, 'East', (9, 4))
Element 19: (3, (9, 4), ['', '.', '', 'F'], [(15, 6), (5, 3), (8, 8)], [False, False, False, False], 62, False, [False, True, False, False], 10531, 'East', (10, 4))
Element 20: (3, (10, 4), ['', 'F', '', 'F'], [(15, 5), (6, 3), (7, 8)], [False, False, False, False], 60, False, [False, False, False, False], 11550, 'East', (11, 4))
Element 21: (3, (11, 4), ['', 'F', '', '.'], [(15, 4), (6, 2), (7, 9)], [False, False, False, False], 58, False, [False, False, False, True], 12579, 'South', (11, 3))
Element 22: (3, (11, 3), ['F', '%', '', '.'], [(15, 3), (7, 2), (6, 9)], [False, True, False, False], 56, False, [False, False, False, True], 13608, 'West', (10, 3))
Element 23: #1#
