Element 1: (2, (5, 4), ['.', '.', '.', '.'], [(7, 7), (4, 8), (15, 3)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (6, 4))
Element 2: (2, (6, 4), ['', '.', '.', '.'], [(8, 7), (5, 8), (15, 4)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (7, 4))
Element 3: (2, (7, 4), ['', '.', '.', '.'], [(9, 7), (6, 8), (15, 5)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (8, 4))
Element 4: (2, (8, 4), ['', '.', '.', '.'], [(10, 7), (7, 8), (15, 6)], [False, False, False, False], 92, False, [False, True, True, True], 1126, 'East', (9, 4))
Element 5: (2, (9, 4), ['', '.', '.', 'F'], [(11, 7), (8, 8), (15, 7)], [False, False, False, False], 90, False, [False, True, True, False], 2155, 'East', (10, 4))
Element 6: (2, (10, 4), ['', 'F', 'F', 'F'], [(11, 8), (9, 8), (15, 8)], [False, False, False, False], 88, False, [False, False, False, False], 4174, 'East', (11, 4))
Element 7: (2, (11, 4), ['', 'F', 'F', '.'], [(11, 9), (10, 8), (15, 9)], [False, False, False, False], 86, False, [False, False, False, True], 7183, 'North', (11, 5))
Element 8: (2, (11, 5), ['F', '', 'F', '.'], [(10, 9), (11, 8), (14, 9)], [False, False, False, False], 84, False, [False, False, False, True], 9192, 'North', (11, 6))
Element 9: (2, (11, 6), ['F', '', '', '.'], [(9, 9), (12, 8), (14, 8)], [False, False, False, False], 82, False, [False, False, False, True], 10221, 'West', (10, 6))
Element 10: (2, (10, 6), ['.', 'F', '', ''], [(8, 9), (13, 8), (14, 7)], [False, False, False, False], 80, False, [True, False, False, False], 11250, 'South', (10, 5))
Element 11: (2, (10, 5), ['.', '', '', ''], [(7, 9), (13, 9), (14, 6)], [False, False, False, False], 78, False, [True, False, False, False], 12279, 'West', (9, 5))
Element 12: (2, (9, 5), ['.', '', '.', ''], [(6, 9), (12, 9), (14, 5)], [False, False, False, False], 76, False, [True, False, True, False], 12318, 'North', (9, 6))
Element 13: (2, (9, 6), ['.', '', '', ''], [(5, 9), (11, 9), (14, 4)], [False, False, False, False], 74, False, [True, False, False, False], 12347, 'West', (8, 6))
Element 14: (2, (8, 6), ['.', '.', '', ''], [(4, 9), (10, 9), (14, 3)], [False, False, False, False], 72, False, [True, True, False, False], 12376, 'South', (8, 5))
Element 15: (2, (8, 5), ['.', '', '', ''], [(3, 9), (9, 9), (13, 3)], [False, False, False, False], 70, False, [True, False, False, False], 12405, 'West', (7, 5))
Element 16: (2, (7, 5), ['.', '', '.', ''], [(3, 8), (8, 9), (13, 4)], [False, False, False, False], 68, False, [True, False, True, False], 12424, 'North', (7, 6))
Element 17: (2, (7, 6), ['.', '', '', ''], [(3, 7), (7, 9), (13, 5)], [False, False, False, False], 66, False, [True, False, False, False], 12453, 'West', (6, 6))
Element 18: (2, (6, 6), ['.', '.', '', ''], [(4, 7), (6, 9), (13, 6)], [False, False, False, False], 64, False, [True, True, False, False], 12482, 'South', (6, 5))
Element 19: (2, (6, 5), ['.', '', '', ''], [(5, 7), (5, 9), (13, 7)], [False, False, False, False], 62, False, [True, False, False, False], 12511, 'West', (5, 5))
Element 20: (2, (5, 5), ['.', '', 'G', ''], [(5, 6), (4, 9), (12, 7)], [False, False, False, False], 60, False, [True, False, False, False], 12540, 'West', (4, 5))
Element 21: (2, (4, 5), ['.', '.', 'G', ''], [(4, 6), (3, 9), (12, 6)], [False, False, False, False], 58, False, [True, True, False, False], 12569, 'South', (4, 4))
Element 22: (2, (4, 4), ['.', '.', '', ''], [(3, 6), (4, 9), (12, 5)], [False, False, False, False], 56, False, [True, True, False, False], 12598, 'South', (4, 3))
Element 23: (2, (4, 3), ['.', '.', '', '.'], [(3, 5), (5, 9), (12, 4)], [False, False, False, False], 54, False, [True, True, False, True], 12627, 'East', (5, 3))
Element 24: (2, (5, 3), ['', '%', '', '.'], [(3, 4), (6, 9), (12, 3)], [False, True, False, False], 52, False, [False, False, False, True], 12656, 'East', (6, 3))
Element 25: (2, (6, 3), ['', '.', '', '.'], [(3, 3), (7, 9), (11, 3)], [False, False, False, False], 50, False, [False, True, False, True], 13675, 'East', (7, 3))
Element 26: #1#
