Element 1: (0, (8, 9), ['.', '.', '%', '.'], [(7, 5), (9, 7), (15, 4)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (9, 9))
Element 2: (0, (9, 9), ['', '.', '%', 'F'], [(8, 5), (10, 7), (15, 5)], [False, False, True, False], 96, False, [False, True, False, False], 1029, 'East', (10, 9))
Element 3: (0, (10, 9), ['', 'F', '%', 'F'], [(9, 5), (11, 7), (15, 6)], [False, False, True, False], 94, False, [False, False, False, False], 3048, 'East', (11, 9))
Element 4: (0, (11, 9), ['', 'G', '%', '.'], [(10, 5), (11, 8), (15, 7)], [False, False, True, False], 92, False, [False, False, False, True], 6057, 'East', (12, 9))
Element 5: (0, (12, 9), ['', '.', '%', '.'], [(11, 5), (10, 8), (15, 8)], [False, False, True, False], 90, False, [False, True, False, True], 8076, 'East', (13, 9))
Element 6: (0, (13, 9), ['', '.', '%', '.'], [(11, 6), (9, 8), (15, 9)], [False, False, True, False], 88, False, [False, True, False, True], 9105, 'East', (14, 9))
Element 7: (0, (14, 9), ['', '.', '%', ''], [(10, 6), (8, 8), (15, 8)], [False, False, True, False], 86, False, [False, True, False, False], 10124, 'South', (14, 8))
Element 8: (0, (14, 8), ['.', '.', '', ''], [(9, 6), (8, 7), (15, 7)], [False, False, False, False], 84, False, [True, True, False, False], 10153, 'South', (14, 7))
Element 9: (0, (14, 7), ['.', '.', '', ''], [(8, 6), (7, 7), (15, 8)], [False, False, False, False], 82, False, [True, True, False, False], 10182, 'South', (14, 6))
Element 10: (0, (14, 6), ['.', '.', '', ''], [(7, 6), (7, 8), (15, 7)], [False, False, False, False], 80, False, [True, True, False, False], 10211, 'South', (14, 5))
Element 11: (0, (14, 5), ['.', '.', '', ''], [(6, 6), (7, 9), (14, 7)], [False, False, False, False], 78, False, [True, True, False, False], 10240, 'South', (14, 4))
Element 12: (0, (14, 4), ['.', '.', '', ''], [(6, 7), (6, 9), (13, 7)], [False, False, False, False], 76, False, [True, True, False, False], 10279, 'South', (14, 3))
Element 13: (0, (14, 3), ['.', '%', '', '.'], [(6, 8), (5, 9), (13, 8)], [False, True, False, False], 74, False, [True, False, False, True], 10318, 'East', (15, 3))
Element 14: (0, (15, 3), ['', '.', '', '%'], [(5, 8), (4, 9), (12, 8)], [False, False, False, True], 72, False, [False, True, False, False], 10357, 'South', (15, 2))
Element 15: (0, (15, 2), ['%', '%', '', '%'], [(5, 7), (4, 8), (12, 7)], [True, True, False, True], 70, False, [False, False, False, False], 10396, 'North', (15, 3))
Element 16: (0, (15, 3), ['', '', '', '%'], [(5, 6), (4, 7), (12, 6)], [False, False, False, True], 68, False, [False, False, False, False], 10425, 'North', (15, 4))
Element 17: (0, (15, 4), ['', '', '', '%'], [(5, 5), (4, 6), (13, 6)], [False, False, False, True], 66, False, [False, False, False, False], 10454, 'North', (15, 5))
Element 18: (0, (15, 5), ['', '', '', '%'], [(6, 5), (4, 5), (13, 5)], [False, False, False, True], 64, False, [False, False, False, False], 10483, 'North', (15, 6))
Element 19: (0, (15, 6), ['', '', '', '%'], [(6, 4), (4, 4), (13, 4)], [False, False, False, True], 62, False, [False, False, False, False], 10512, 'North', (15, 7))
Element 20: (0, (15, 7), ['', '', '', '%'], [(7, 4), (5, 4), (13, 3)], [False, False, False, True], 60, False, [False, False, False, False], 10541, 'North', (15, 8))
Element 21: (0, (15, 8), ['', '', '', '%'], [(8, 4), (5, 3), (13, 2)], [False, False, False, True], 58, False, [False, False, False, False], 10570, 'North', (15, 9))
Element 22: (0, (15, 9), ['', '', '%', '%'], [(9, 4), (6, 3), (13, 1)], [False, False, True, True], 56, False, [False, False, False, False], 10599, 'South', (15, 8))
Element 23: (0, (15, 8), ['', '', '', '%'], [(10, 4), (7, 3), (14, 1)], [False, False, False, True], 54, False, [False, False, False, False], 11618, 'South', (15, 7))
Element 24: (0, (15, 7), ['', '', '', '%'], [(11, 4), (8, 3), (13, 1)], [False, False, False, True], 52, False, [False, False, False, False], 12627, 'South', (15, 6))
Element 25: (0, (15, 6), ['', '', '', '%'], [(11, 3), (9, 3), (12, 1)], [False, False, False, True], 50, False, [False, False, False, False], 13646, 'South', (15, 5))
Element 26: #1#
