Element 1: (2, (3, 3), ['%', '%', '.', '.'], [(15, 4), (1, 5), (8, 6)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (4, 3))
Element 2: (2, (4, 3), ['', '.', '.', '.'], [(15, 5), (1, 6), (9, 6)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 3))
Element 3: (2, (5, 3), ['', '%', '.', '.'], [(15, 6), (1, 7), (10, 6)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (6, 3))
Element 4: (2, (6, 3), ['', '.', '.', '.'], [(15, 7), (1, 8), (11, 6)], [False, False, False, False], 92, False, [False, True, True, True], 2116, 'East', (7, 3))
Element 5: (2, (7, 3), ['', '.', '.', '.'], [(15, 8), (1, 9), (11, 7)], [False, False, False, False], 90, False, [False, True, True, True], 3145, 'East', (8, 3))
Element 6: (2, (8, 3), ['', '.', '.', '.'], [(15, 9), (1, 8), (11, 8)], [False, False, False, False], 88, False, [False, True, True, True], 4164, 'East', (9, 3))
Element 7: (2, (9, 3), ['', '.', '.', 'F'], [(14, 9), (1, 7), (11, 9)], [False, False, False, False], 86, False, [False, True, True, False], 5183, 'East', (10, 3))
Element 8: (2, (10, 3), ['', '.', 'F', 'F'], [(14, 8), (1, 6), (10, 9)], [False, False, False, False], 84, False, [False, True, False, False], 7192, 'East', (11, 3))
Element 9: (2, (11, 3), ['', '%', 'F', '.'], [(14, 7), (1, 5), (10, 8)], [False, True, False, False], 82, False, [False, False, False, True], 9201, 'North', (11, 4))
Element 10: (2, (11, 4), ['F', '', 'F', '.'], [(14, 6), (1, 4), (10, 7)], [False, False, False, False], 80, False, [False, False, False, True], 11210, 'North', (11, 5))
Element 11: (2, (11, 5), ['F', '', '', '.'], [(14, 5), (1, 3), (9, 7)], [False, False, False, False], 78, False, [False, False, False, True], 12239, 'West', (10, 5))
Element 12: (2, (10, 5), ['.', 'F', '', ''], [(13, 5), (1, 2), (9, 8)], [False, False, False, False], 76, False, [True, False, False, False], 13268, 'South', (10, 4))
Element 13: #1#
