Element 1: (1, (1, 2), ['%', '.', '.', '%'], [(10, 3), (3, 5), (14, 9)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (1, 3))
Element 2: (1, (1, 3), ['%', '', '.', '%'], [(11, 3), (4, 5), (15, 9)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (1, 4))
Element 3: (1, (1, 4), ['%', '', '.', '%'], [(11, 4), (5, 5), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 3057, 'North', (1, 5))
Element 4: (1, (1, 5), ['%', '', '.', '%'], [(11, 5), (6, 5), (15, 7)], [True, False, False, True], 92, False, [False, False, True, False], 4086, 'North', (1, 6))
Element 5: (1, (1, 6), ['%', '', '.', '%'], [(11, 6), (7, 5), (15, 6)], [True, False, False, True], 90, False, [False, False, True, False], 5115, 'North', (1, 7))
Element 6: (1, (1, 7), ['%', '', '.', '%'], [(11, 7), (8, 5), (15, 5)], [True, False, False, True], 88, False, [False, False, True, False], 6144, 'North', (1, 8))
Element 7: (1, (1, 8), ['%', '', '.', '%'], [(11, 8), (9, 5), (15, 4)], [True, False, False, True], 86, False, [False, False, True, False], 7173, 'North', (1, 9))
Element 8: (1, (1, 9), ['%', '', '%', '%'], [(11, 9), (10, 5), (15, 3)], [True, False, True, True], 84, False, [False, False, False, False], 9192, 'South', (1, 8))
Element 9: (1, (1, 8), ['%', '', '', '%'], [(10, 9), (10, 6), (15, 2)], [True, False, False, True], 82, False, [False, False, False, False], 11201, 'South', (1, 7))
Element 10: (1, (1, 7), ['%', '', '', '%'], [(10, 8), (10, 7), (15, 3)], [True, False, False, True], 80, False, [False, False, False, False], 13200, 'South', (1, 6))
Element 11: (1, (1, 6), ['%', '', '', '%'], [(9, 8), (9, 7), (14, 3)], [True, False, False, True], 78, False, [False, False, False, False], 13229, 'South', (1, 5))
Element 12: (1, (1, 5), ['%', '', '', '%'], [(9, 9), (9, 6), (14, 4)], [True, False, False, True], 76, False, [False, False, False, False], 13258, 'South', (1, 4))
Element 13: (1, (1, 4), ['%', '', '', '%'], [(8, 9), (8, 6), (14, 5)], [True, False, False, True], 74, False, [False, False, False, False], 13287, 'South', (1, 3))
Element 14: (1, (1, 3), ['%', '', '', '%'], [(8, 8), (8, 7), (14, 6)], [True, False, False, True], 72, False, [False, False, False, False], 13316, 'South', (1, 2))
Element 15: (1, (1, 2), ['%', '.', '', '%'], [(7, 8), (7, 7), (14, 7)], [True, False, False, True], 70, False, [False, True, False, False], 13345, 'South', (1, 1))
Element 16: (1, (1, 1), ['%', '%', '', '.'], [(7, 9), (7, 6), (14, 8)], [True, True, False, False], 68, False, [False, False, False, True], 13384, 'East', (2, 1))
Element 17: (1, (2, 1), ['', '%', '%', '.'], [(6, 9), (6, 6), (13, 8)], [False, True, True, False], 66, False, [False, False, False, True], 13423, 'East', (3, 1))
Element 18: (1, (3, 1), ['', '%', '%', '.'], [(6, 8), (6, 7), (13, 9)], [False, True, True, False], 64, False, [False, False, False, True], 13462, 'East', (4, 1))
Element 19: (1, (4, 1), ['', '%', '.', '%'], [(5, 8), (5, 7), (12, 9)], [False, True, False, True], 62, False, [False, False, True, False], 13501, 'North', (4, 2))
Element 20: (1, (4, 2), ['%', '', '.', '%'], [(5, 9), (5, 6), (12, 8)], [True, False, False, True], 60, False, [False, False, True, False], 13540, 'North', (4, 3))
Element 21: (1, (4, 3), ['.', '', '.', '.'], [(4, 9), (4, 6), (12, 7)], [False, False, False, False], 58, False, [True, False, True, True], 13579, 'East', (5, 3))
Element 22: (1, (5, 3), ['', '%', '.', '.'], [(4, 8), (4, 7), (13, 7)], [False, True, False, False], 56, False, [False, False, True, True], 13618, 'East', (6, 3))
Element 23: (1, (6, 3), ['', '.', '.', '.'], [(3, 8), (3, 7), (13, 6)], [False, False, False, False], 54, False, [False, True, True, True], 13657, 'East', (7, 3))
Element 24: (1, (7, 3), ['', '.', '.', '.'], [(3, 9), (3, 6), (13, 5)], [False, False, False, False], 52, False, [False, True, True, True], 13696, 'East', (8, 3))
Element 25: (1, (8, 3), ['', '.', '.', ''], [(3, 8), (3, 7), (13, 4)], [False, False, False, False], 50, False, [False, True, True, False], 13715, 'North', (8, 4))
Element 26: (1, (8, 4), ['.', '', '', '.'], [(3, 7), (4, 7), (13, 3)], [False, False, False, False], 48, False, [True, False, False, True], 13734, 'East', (9, 4))
Element 27: (1, (9, 4), ['', '', '', 'F'], [(4, 7), (4, 6), (13, 2)], [False, False, False, False], 46, False, [False, False, False, False], 13753, 'East', (10, 4))
Element 28: #1#
