Element 1: (0, (8, 7), ['.', '.', '.', '.'], [(4, 1), (6, 8), (7, 8)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (9, 7))
Element 2: (0, (9, 7), ['', '.', '.', 'F'], [(4, 2), (6, 9), (8, 8)], [False, False, False, False], 96, False, [False, True, True, False], 39, 'East', (10, 7))
Element 3: (0, (10, 7), ['', 'F', 'F', 'F'], [(4, 3), (7, 9), (9, 8)], [False, False, False, False], 94, False, [False, False, False, False], 1068, 'East', (11, 7))
Element 4: (0, (11, 7), ['', 'F', 'F', '.'], [(5, 3), (8, 9), (10, 8)], [False, False, False, False], 92, False, [False, False, False, True], 3087, 'North', (11, 8))
Element 5: (0, (11, 8), ['', '', 'F', '.'], [(6, 3), (9, 9), (10, 9)], [False, False, False, False], 90, False, [False, False, False, True], 5106, 'North', (11, 9))
Element 6: (0, (11, 9), ['', '', '%', '.'], [(7, 3), (9, 8), (9, 9)], [False, False, True, False], 88, False, [False, False, False, True], 6115, 'East', (12, 9))
Element 7: (0, (12, 9), ['', '.', '%', '.'], [(8, 3), (10, 8), (8, 9)], [False, False, True, False], 86, False, [False, True, False, True], 6134, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '.', '%', '.'], [(9, 3), (11, 8), (7, 9)], [False, False, True, False], 84, False, [False, True, False, True], 6153, 'East', (14, 9))
Element 9: (0, (14, 9), ['', '.', '%', '.'], [(10, 3), (12, 8), (6, 9)], [False, False, True, False], 82, False, [False, True, False, True], 7172, 'East', (15, 9))
Element 10: (0, (15, 9), ['', '.', '%', '%'], [(11, 3), (13, 8), (5, 9)], [False, False, True, True], 80, False, [False, True, False, False], 8201, 'South', (15, 8))
Element 11: (0, (15, 8), ['G', '.', '', '%'], [(11, 4), (14, 8), (5, 8)], [False, False, False, True], 78, False, [False, True, False, False], 9230, 'South', (15, 7))
Element 12: (0, (15, 7), ['G', '.', '', '%'], [(11, 5), (14, 7), (5, 7)], [False, False, False, True], 76, False, [False, True, False, False], 10259, 'South', (15, 6))
Element 13: (0, (15, 6), ['G', '.', '', '%'], [(11, 6), (14, 6), (6, 7)], [False, False, False, True], 74, False, [False, True, False, False], 11288, 'South', (15, 5))
Element 14: (0, (15, 5), ['G', '.', '', '%'], [(10, 6), (14, 5), (7, 7)], [False, False, False, True], 72, False, [False, True, False, False], 12317, 'South', (15, 4))
Element 15: (0, (15, 4), ['G', '.', '', '%'], [(10, 5), (14, 4), (7, 6)], [False, False, False, True], 70, False, [False, True, False, False], 13346, 'South', (15, 3))
Element 16: #1#
