Element 1: (1, (5, 9), ['.', '.', '%', '.'], [(1, 6), (7, 5), (12, 7)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 9))
Element 2: (1, (6, 9), ['', '.', '%', '.'], [(1, 7), (8, 5), (11, 7)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '.', '%', '.'], [(1, 8), (9, 5), (11, 8)], [False, False, True, False], 94, False, [False, True, False, True], 2067, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '%', '.'], [(1, 9), (10, 5), (11, 9)], [False, False, True, False], 92, False, [False, True, False, True], 4086, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '%', 'G'], [(1, 8), (11, 5), (10, 9)], [False, False, True, False], 90, False, [False, True, False, False], 6095, 'South', (9, 8))
Element 6: (1, (9, 8), ['.', '.', '', 'G'], [(1, 7), (11, 6), (10, 8)], [False, False, False, False], 88, False, [True, True, False, False], 8104, 'South', (9, 7))
Element 7: (1, (9, 7), ['.', '.', '', 'G'], [(1, 6), (10, 6), (10, 7)], [False, False, False, False], 86, False, [True, True, False, False], 10113, 'South', (9, 6))
Element 8: (1, (9, 6), ['.', '', '', 'G'], [(1, 5), (11, 6), (10, 6)], [False, False, False, False], 84, False, [True, False, False, False], 10122, 'West', (8, 6))
Element 9: (1, (8, 6), ['.', '', '.', ''], [(1, 4), (12, 6), (11, 6)], [False, False, False, False], 82, False, [True, False, True, False], 10151, 'North', (8, 7))
Element 10: (1, (8, 7), ['.', '', '.', ''], [(1, 3), (13, 6), (12, 6)], [False, False, False, False], 80, False, [True, False, True, False], 10180, 'North', (8, 8))
Element 11: (1, (8, 8), ['.', '', '', ''], [(1, 2), (14, 6), (12, 5)], [False, False, False, False], 78, False, [True, False, False, False], 10219, 'West', (7, 8))
Element 12: (1, (7, 8), ['.', '.', '', ''], [(1, 1), (15, 6), (13, 5)], [False, False, False, False], 76, False, [True, True, False, False], 10258, 'South', (7, 7))
Element 13: (1, (7, 7), ['.', '.', '', ''], [(2, 1), (15, 7), (14, 5)], [False, False, False, False], 74, False, [True, True, False, False], 10297, 'South', (7, 6))
Element 14: (1, (7, 6), ['.', '', '', ''], [(3, 1), (15, 8), (15, 5)], [False, False, False, False], 72, False, [True, False, False, False], 10336, 'West', (6, 6))
Element 15: (1, (6, 6), ['.', '.', '.', ''], [(4, 1), (15, 9), (15, 4)], [False, False, False, False], 70, False, [True, True, True, False], 10375, 'North', (6, 7))
Element 16: (1, (6, 7), ['.', '', '.', ''], [(4, 2), (14, 9), (15, 3)], [False, False, False, False], 68, False, [True, False, True, False], 10414, 'North', (6, 8))
Element 17: (1, (6, 8), ['.', '', '', ''], [(4, 3), (14, 8), (15, 2)], [False, False, False, False], 66, False, [True, False, False, False], 10453, 'West', (5, 8))
Element 18: (1, (5, 8), ['.', '.', '', ''], [(5, 3), (14, 7), (15, 3)], [False, False, False, False], 64, False, [True, True, False, False], 10482, 'South', (5, 7))
Element 19: (1, (5, 7), ['.', '.', '', ''], [(6, 3), (13, 7), (14, 3)], [False, False, False, False], 62, False, [True, True, False, False], 10521, 'South', (5, 6))
Element 20: (1, (5, 6), ['.', '.', '', ''], [(7, 3), (13, 8), (14, 4)], [False, False, False, False], 60, False, [True, True, False, False], 10560, 'South', (5, 5))
Element 21: (1, (5, 5), ['.', '.', '', '.'], [(8, 3), (13, 9), (13, 4)], [False, False, False, False], 58, False, [True, True, False, True], 10599, 'East', (6, 5))
Element 22: (1, (6, 5), ['', '.', '', ''], [(9, 3), (12, 9), (13, 3)], [False, False, False, False], 56, False, [False, True, False, False], 10638, 'South', (6, 4))
Element 23: (1, (6, 4), ['.', '', '', '.'], [(10, 3), (12, 8), (13, 2)], [False, False, False, False], 54, False, [True, False, False, True], 11667, 'East', (7, 4))
Element 24: (1, (7, 4), ['', '', '', '.'], [(11, 3), (12, 7), (13, 1)], [False, False, False, False], 52, False, [False, False, False, True], 12686, 'East', (8, 4))
Element 25: (1, (8, 4), ['', '', '', '.'], [(11, 4), (11, 7), (14, 1)], [False, False, False, False], 50, False, [False, False, False, True], 13705, 'East', (9, 4))
Element 26: #1#
