Element 1: (2, (3, 4), ['%', '.', '.', '.'], [(6, 9), (1, 4), (5, 6)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 4))
Element 2: (2, (4, 4), ['', '.', '.', '.'], [(7, 9), (1, 5), (6, 6)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 4))
Element 3: (2, (5, 4), ['', '.', '.', '.'], [(8, 9), (1, 6), (7, 6)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (6, 4))
Element 4: (2, (6, 4), ['', '.', '.', '.'], [(9, 9), (1, 7), (8, 6)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (7, 4))
Element 5: (2, (7, 4), ['', '.', '.', '.'], [(10, 9), (1, 8), (9, 6)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (8, 4))
Element 6: (2, (8, 4), ['', '.', '.', '.'], [(11, 9), (1, 9), (10, 6)], [False, False, False, False], 88, False, [False, True, True, True], 3184, 'East', (9, 4))
Element 7: (2, (9, 4), ['', '.', '.', 'F'], [(11, 8), (1, 8), (11, 6)], [False, False, False, False], 86, False, [False, True, True, False], 5193, 'East', (10, 4))
Element 8: (2, (10, 4), ['', 'F', 'F', 'F'], [(10, 8), (1, 7), (11, 7)], [False, False, False, False], 84, False, [False, False, False, False], 8192, 'East', (11, 4))
Element 9: (2, (11, 4), ['', 'F', 'F', '.'], [(9, 8), (1, 6), (10, 7)], [False, False, False, False], 82, False, [False, False, False, True], 10201, 'North', (11, 5))
Element 10: (2, (11, 5), ['F', '', '', '.'], [(8, 8), (1, 5), (9, 7)], [False, False, False, False], 80, False, [False, False, False, True], 11220, 'West', (10, 5))
Element 11: (2, (10, 5), ['.', '', '', ''], [(7, 8), (1, 4), (8, 7)], [False, False, False, False], 78, False, [True, False, False, False], 12239, 'West', (9, 5))
Element 12: (2, (9, 5), ['.', '', '', ''], [(6, 8), (1, 3), (7, 7)], [False, False, False, False], 76, False, [True, False, False, False], 12268, 'West', (8, 5))
Element 13: (2, (8, 5), ['.', '', '', ''], [(5, 8), (1, 2), (6, 7)], [False, False, False, False], 74, False, [True, False, False, False], 12307, 'West', (7, 5))
Element 14: (2, (7, 5), ['.', '', '', ''], [(4, 8), (1, 1), (5, 7)], [False, False, False, False], 72, False, [True, False, False, False], 12346, 'West', (6, 5))
Element 15: (2, (6, 5), ['.', '', '', ''], [(4, 9), (2, 1), (4, 7)], [False, False, False, False], 70, False, [True, False, False, False], 12385, 'West', (5, 5))
Element 16: (2, (5, 5), ['.', '', '', ''], [(3, 9), (3, 1), (4, 6)], [False, False, False, False], 68, False, [True, False, False, False], 12424, 'West', (4, 5))
Element 17: (2, (4, 5), ['.', '', '', ''], [(3, 8), (4, 1), (3, 6)], [False, False, False, False], 66, False, [True, False, False, False], 12463, 'West', (3, 5))
Element 18: (2, (3, 5), ['%', '', '', ''], [(3, 9), (4, 2), (3, 7)], [True, False, False, False], 64, False, [False, False, False, False], 12492, 'North', (3, 6))
Element 19: (2, (3, 6), ['%', '', '', ''], [(4, 9), (4, 3), (3, 8)], [True, False, False, False], 62, False, [False, False, False, False], 12501, 'East', (4, 6))
Element 20: (2, (4, 6), ['', '', '', ''], [(3, 9), (5, 3), (4, 8)], [False, False, False, False], 60, False, [False, False, False, False], 12510, 'East', (5, 6))
Element 21: (2, (5, 6), ['', '', '', ''], [(3, 8), (6, 3), (5, 8)], [False, False, False, False], 58, False, [False, False, False, False], 12519, 'East', (6, 6))
Element 22: (2, (6, 6), ['', '', '', ''], [(4, 8), (7, 3), (6, 8)], [False, False, False, False], 56, False, [False, False, False, False], 12528, 'East', (7, 6))
Element 23: (2, (7, 6), ['', '', '', ''], [(5, 8), (8, 3), (7, 8)], [False, False, False, False], 54, False, [False, False, False, False], 12537, 'East', (8, 6))
Element 24: (2, (8, 6), ['', '', '', ''], [(6, 8), (9, 3), (8, 8)], [False, False, False, False], 52, False, [False, False, False, False], 12546, 'East', (9, 6))
Element 25: (2, (9, 6), ['', '', '', ''], [(7, 8), (10, 3), (9, 8)], [False, False, False, False], 50, False, [False, False, False, False], 13545, 'East', (10, 6))
Element 26: #1#
