Element 1: (2, (13, 1), ['.', '%', '.', '.'], [(9, 2), (4, 7), (14, 3)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (14, 1))
Element 2: (2, (14, 1), ['', '%', '%', '%'], [(10, 2), (4, 8), (15, 3)], [False, True, True, True], 96, False, [False, False, False, False], 58, 'West', (13, 1))
Element 3: (2, (13, 1), ['.', '%', '.', ''], [(10, 3), (4, 9), (15, 2)], [False, True, False, False], 94, False, [True, False, True, False], 1077, 'North', (13, 2))
Element 4: (2, (13, 2), ['%', '', '.', '%'], [(11, 3), (5, 9), (15, 3)], [True, False, False, True], 92, False, [False, False, True, False], 2096, 'North', (13, 3))
Element 5: (2, (13, 3), ['.', '', '.', ''], [(11, 4), (6, 9), (15, 4)], [False, False, False, False], 90, False, [True, False, True, False], 3125, 'West', (12, 3))
Element 6: (2, (12, 3), ['', '%', '.', ''], [(11, 5), (7, 9), (15, 5)], [False, True, False, False], 88, False, [False, False, True, False], 4154, 'North', (12, 4))
Element 7: (2, (12, 4), ['', '', '.', '.'], [(11, 6), (8, 9), (15, 6)], [False, False, False, False], 86, False, [False, False, True, True], 5183, 'East', (13, 4))
Element 8: (2, (13, 4), ['', '', '.', '.'], [(11, 7), (9, 9), (15, 7)], [False, False, False, False], 84, False, [False, False, True, True], 6212, 'East', (14, 4))
Element 9: (2, (14, 4), ['', '', '.', ''], [(11, 8), (10, 9), (15, 8)], [False, False, False, False], 82, False, [False, False, True, False], 8231, 'North', (14, 5))
Element 10: (2, (14, 5), ['.', '', '.', ''], [(11, 9), (10, 8), (15, 9)], [False, False, False, False], 80, False, [True, False, True, False], 10250, 'North', (14, 6))
Element 11: (2, (14, 6), ['.', '', '.', ''], [(12, 9), (10, 7), (14, 9)], [False, False, False, False], 78, False, [True, False, True, False], 11279, 'North', (14, 7))
Element 12: (2, (14, 7), ['.', '', 'G', ''], [(13, 9), (10, 6), (14, 8)], [False, False, False, False], 76, False, [True, False, False, False], 12308, 'West', (13, 7))
Element 13: (2, (13, 7), ['.', '.', 'G', ''], [(14, 9), (10, 5), (13, 8)], [False, False, False, False], 74, False, [True, True, False, False], 13327, 'South', (13, 6))
Element 14: #1#
