Element 1: (3, (11, 1), ['.', '%', '%', '.'], [(11, 7), (4, 6), (6, 6)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (12, 1))
Element 2: (3, (12, 1), ['', '%', '%', '.'], [(11, 8), (4, 7), (7, 6)], [False, True, True, False], 96, False, [False, False, False, True], 2048, 'East', (13, 1))
Element 3: (3, (13, 1), ['', '%', '.', '.'], [(11, 9), (5, 7), (8, 6)], [False, True, False, False], 94, False, [False, False, True, True], 3077, 'East', (14, 1))
Element 4: (3, (14, 1), ['', '%', '%', '%'], [(10, 9), (6, 7), (9, 6)], [False, True, True, True], 92, False, [False, False, False, False], 4106, 'West', (13, 1))
Element 5: (3, (13, 1), ['', '%', '.', ''], [(10, 8), (7, 7), (10, 6)], [False, True, False, False], 90, False, [False, False, True, False], 6115, 'North', (13, 2))
Element 6: (3, (13, 2), ['%', '', '.', '%'], [(10, 7), (8, 7), (11, 6)], [True, False, False, True], 88, False, [False, False, True, False], 8134, 'North', (13, 3))
Element 7: (3, (13, 3), ['.', '', '.', '.'], [(9, 7), (8, 8), (11, 5)], [False, False, False, False], 86, False, [True, False, True, True], 9163, 'East', (14, 3))
Element 8: (3, (14, 3), ['', '%', '.', '.'], [(9, 8), (8, 9), (11, 4)], [False, True, False, False], 84, False, [False, False, True, True], 10192, 'East', (15, 3))
Element 9: (3, (15, 3), ['', '.', '.', '%'], [(9, 9), (7, 9), (11, 3)], [False, False, False, True], 82, False, [False, True, True, False], 11221, 'North', (15, 4))
Element 10: (3, (15, 4), ['.', '', '.', '%'], [(8, 9), (7, 8), (10, 3)], [False, False, False, True], 80, False, [True, False, True, False], 12240, 'North', (15, 5))
Element 11: (3, (15, 5), ['.', '', '.', '%'], [(8, 8), (6, 8), (10, 4)], [False, False, False, True], 78, False, [True, False, True, False], 13259, 'North', (15, 6))
Element 12: #1#
